Частота (Гц)	Уровень (дБ)
558.593750	-51.835331
560.546875	-35.944740
562.500000	-37.584778
564.453125	-43.918461
566.406250	-42.728825
568.359375	-41.837433
570.312500	-40.366550
572.265625	-44.988914
574.218750	-37.403255
576.171875	-36.755051
578.125000	-31.816076
580.078125	-29.435757
582.031250	-31.039146
583.984375	-34.042461
585.937500	-34.331291
587.890625	-39.950062
589.843750	-33.697144
591.796875	-36.057259
593.750000	-32.274834
595.703125	-32.320896
597.656250	-52.547409
599.609375	-41.438728
601.562500	-42.584145
603.515625	-34.861622
605.468750	-38.790802
607.421875	-35.663574
609.375000	-34.064301
611.328125	-37.693516
613.281250	-43.127060
615.234375	-42.972328
617.187500	-42.018490
619.140625	-33.309109
621.093750	-33.636627
623.046875	-35.173206
625.000000	-42.360977
626.953125	-43.810089
628.906250	-36.865288
630.859375	-35.525162
632.812500	-39.859493
634.765625	-40.753475
636.718750	-41.655724
638.671875	-40.478176
640.625000	-37.846760
642.578125	-35.614086
644.531250	-29.887093
646.484375	-34.375214
648.437500	-47.633797
650.390625	-42.003815
652.343750	-36.499958
654.296875	-33.383358
656.250000	-36.699390
658.203125	-34.604202
660.156250	-36.153023
662.109375	-42.065990
664.062500	-37.132530
666.015625	-37.845478
667.968750	-45.882408
669.921875	-37.621078
671.875000	-35.369106
673.828125	-36.421848
675.781250	-42.744762
677.734375	-33.021370
679.687500	-32.263561
681.640625	-36.962757
683.593750	-41.412090
685.546875	-34.310337
687.500000	-38.366314
689.453125	-42.065632
691.406250	-39.070095
693.359375	-38.528446
695.312500	-36.685368
697.265625	-37.251656
699.218750	-49.422810
701.171875	-37.908802
703.125000	-31.523806
705.078125	-35.830601
707.031250	-39.622040
708.984375	-40.856640
710.937500	-41.217670
712.890625	-30.470087
714.843750	-32.654022
716.796875	-38.153175
718.750000	-43.663315
720.703125	-37.685928
722.656250	-42.482700
724.609375	-44.056862
726.562500	-43.866489
728.515625	-32.190163
730.468750	-36.381062
732.421875	-33.073971
734.375000	-32.779266
736.328125	-38.414124
738.281250	-46.278584
740.234375	-44.243710
742.187500	-33.768551
744.140625	-29.986599
746.093750	-28.158384
748.046875	-33.101582
750.000000	-37.905304
751.953125	-34.785923
753.906250	-36.714001
755.859375	-38.618076
757.812500	-35.843918
759.765625	-37.543510
761.718750	-59.325550
763.671875	-35.720631
765.625000	-36.252995
767.578125	-42.132027
769.531250	-35.398670
771.484375	-39.496040
773.437500	-35.331409
775.390625	-32.316410
777.343750	-36.471146
779.296875	-36.870655
781.250000	-37.121319
783.203125	-41.601608
785.156250	-45.481625
787.109375	-43.816055
789.062500	-37.226048
791.015625	-40.766399
792.968750	-36.532860
794.921875	-38.712147
796.875000	-40.850517
798.828125	-41.525455
800.781250	-35.525867
802.734375	-36.785599
804.687500	-43.582390
806.640625	-43.306652
808.593750	-41.501690
810.546875	-42.916512
812.500000	-41.451897
814.453125	-36.487354
816.406250	-41.889927
818.359375	-36.135036
820.312500	-43.513504
822.265625	-37.477581
824.218750	-40.646233
826.171875	-37.940659
828.125000	-52.989590
830.078125	-44.430565
832.031250	-43.895527
833.984375	-46.000355
835.937500	-45.845127
837.890625	-33.976288
839.843750	-36.676231
841.796875	-37.462616
843.750000	-47.998390
845.703125	-33.685799
847.656250	-31.410175
849.609375	-36.898548
851.562500	-50.618164
853.515625	-47.812370
855.468750	-39.294102
857.421875	-47.782249
859.375000	-33.140911
861.328125	-45.344215
863.281250	-37.795441
865.234375	-44.763123
867.187500	-33.990730
869.140625	-36.478920
871.093750	-43.275928
873.046875	-51.719189
875.000000	-41.454838
876.953125	-47.792862
878.906250	-37.934696
880.859375	-39.967876
882.812500	-43.999294
884.765625	-44.932396
886.718750	-45.173466
888.671875	-42.580677
890.625000	-42.503300
892.578125	-41.520000
894.531250	-36.721989
896.484375	-39.584282
898.437500	-49.551430
900.390625	-39.068481
902.343750	-38.447723
904.296875	-44.778526
906.250000	-40.932571
908.203125	-43.897591
910.156250	-47.093700
912.109375	-43.821442
914.062500	-44.695869
916.015625	-40.308575
917.968750	-31.121626
919.921875	-30.072250
921.875000	-42.071743
923.828125	-47.025532
925.781250	-41.448429
927.734375	-44.703434
929.687500	-39.054100
931.640625	-34.378242
933.593750	-33.301292
935.546875	-33.279728
937.500000	-38.736271
939.453125	-41.104431
941.406250	-37.707203
943.359375	-63.508183
945.312500	-37.181118
947.265625	-31.381916
949.218750	-32.675659
951.171875	-44.030682
953.125000	-44.721737
955.078125	-40.197472
957.031250	-42.186787
958.984375	-42.719879
960.937500	-38.575535
962.890625	-37.121277
964.843750	-40.819664
966.796875	-43.729454
968.750000	-37.807007
970.703125	-36.386700
972.656250	-35.133350
974.609375	-41.634983
976.562500	-40.544670
978.515625	-37.168869
980.468750	-44.268593
982.421875	-37.127357
984.375000	-47.042328
986.328125	-38.221554
988.281250	-40.791656
990.234375	-43.492630
992.187500	-38.319035
994.140625	-42.279522
996.093750	-34.735401
998.046875	-35.873230
1000.000000	-41.737797
1001.953125	-43.051857
1003.906250	-39.122585
1005.859375	-39.423813
1007.812500	-40.355785
1009.765625	-44.634174
1011.718750	-36.432785
1013.671875	-39.681400
1015.625000	-50.891979
1017.578125	-35.840260
1019.531250	-31.007881
1021.484375	-29.874905
1023.437500	-31.053242
1025.390625	-39.798321
1027.343750	-43.488941
1029.296875	-35.170544
1031.250000	-39.173931
1033.203125	-41.545341
1035.156250	-32.505325
1037.109375	-27.095264
1039.062500	-29.785328
1041.015625	-34.693005
1042.968750	-34.949303
1044.921875	-39.908630
1046.875000	-42.767258
1048.828125	-37.020542
1050.781250	-37.182098
1052.734375	-36.340870
1054.687500	-42.288448
1056.640625	-42.092987
1058.593750	-35.367085
1060.546875	-33.931396
1062.500000	-35.436214
1064.453125	-34.793900
1066.406250	-46.360535
1068.359375	-34.491035
1070.312500	-48.689510
1072.265625	-31.947535
1074.218750	-31.148436
1076.171875	-35.389317
1078.125000	-35.872074
1080.078125	-47.139793
1082.031250	-38.348751
1083.984375	-40.665318
1085.937500	-47.598969
1087.890625	-38.182003
1089.843750	-41.022682
1091.796875	-49.920536
1093.750000	-44.033218
1095.703125	-40.181358
1097.656250	-39.388424
1099.609375	-40.685978
1101.562500	-38.407291
1103.515625	-32.692211
1105.468750	-35.602165
1107.421875	-36.733669
1109.375000	-30.760933
1111.328125	-34.276886
1113.281250	-42.390636
1115.234375	-43.885803
1117.187500	-39.890518
1119.140625	-43.892719
1121.093750	-43.985569
1123.046875	-39.137680
1125.000000	-36.755123
1126.953125	-42.179375
1128.906250	-46.683929
1130.859375	-34.579990
1132.812500	-37.181499
1134.765625	-34.009605
1136.718750	-41.029625
1138.671875	-35.844219
1140.625000	-42.049305
1142.578125	-59.509064
1144.531250	-35.398888
1146.484375	-34.034126
1148.437500	-54.050320
1150.390625	-39.112225
1152.343750	-42.312416
1154.296875	-44.451088
1156.250000	-40.698025
1158.203125	-41.205387
1160.156250	-40.889725
1162.109375	-31.488161
1164.062500	-42.860794
1166.015625	-36.438988
1167.968750	-38.077736
1169.921875	-34.501701
1171.875000	-29.917944
1173.828125	-41.783619
1175.781250	-49.838348
1177.734375	-48.378250
1179.687500	-37.434975
1181.640625	-34.175415
1183.593750	-34.937035
1185.546875	-41.306389
1187.500000	-38.526356
1189.453125	-32.776642
1191.406250	-32.050030
1193.359375	-39.326439
1195.312500	-41.901852
1197.265625	-42.512108
1199.218750	-43.769009
1201.171875	-45.536140
1203.125000	-53.048481
1205.078125	-38.738392
1207.031250	-49.658211
1208.984375	-54.311596
1210.937500	-45.131031
1212.890625	-46.105602
1214.843750	-38.113865
1216.796875	-35.412663
1218.750000	-34.354340
1220.703125	-32.841938
1222.656250	-32.269447
1224.609375	-39.705906
1226.562500	-31.547308
1228.515625	-30.132837
1230.468750	-30.401159
1232.421875	-32.984196
1234.375000	-36.802513
1236.328125	-47.794987
1238.281250	-49.177170
1240.234375	-42.418987
1242.187500	-57.945766
1244.140625	-40.741226
1246.093750	-37.470394
1248.046875	-38.913929
1250.000000	-38.970917
1251.953125	-42.297199
1253.906250	-43.902813
1255.859375	-40.877098
1257.812500	-45.388897
1259.765625	-42.568066
1261.718750	-37.006813
1263.671875	-35.396130
1265.625000	-42.981239
1267.578125	-40.495720
1269.531250	-35.220406
1271.484375	-33.238651
1273.437500	-34.845146
1275.390625	-37.832043
1277.343750	-36.967941
1279.296875	-43.806736
1281.250000	-50.919834
1283.203125	-50.326176
1285.156250	-36.309731
1287.109375	-32.484703
1289.062500	-31.979065
1291.015625	-29.569714
1292.968750	-35.297699
1294.921875	-50.218712
1296.875000	-40.248589
1298.828125	-45.028160
1300.781250	-42.194473
1302.734375	-49.302341
1304.687500	-47.103168
1306.640625	-35.751480
1308.593750	-36.035892
1310.546875	-39.724106
1312.500000	-43.625042
1314.453125	-36.850586
1316.406250	-32.072243
1318.359375	-32.932507
1320.312500	-40.891655
1322.265625	-48.077133
1324.218750	-36.419861
1326.171875	-35.596775
1328.125000	-39.689774
1330.078125	-39.369698
1332.031250	-46.239407
1333.984375	-45.386204
1335.937500	-44.359730
1337.890625	-46.177006
1339.843750	-32.854103
1341.796875	-31.622622
1343.750000	-31.913080
1345.703125	-37.761616
1347.656250	-42.039505
1349.609375	-39.966110
1351.562500	-40.607815
1353.515625	-44.887630
1355.468750	-44.483887
1357.421875	-39.403545
1359.375000	-30.314266
1361.328125	-34.867897
1363.281250	-46.091610
1365.234375	-36.362915
1367.187500	-33.568192
1369.140625	-45.910885
1371.093750	-50.230194
1373.046875	-49.217587
1375.000000	-49.501331
1376.953125	-36.931591
1378.906250	-45.719006
1380.859375	-32.053455
1382.812500	-29.729923
1384.765625	-32.673412
1386.718750	-34.045368
1388.671875	-38.462860
1390.625000	-39.572269
1392.578125	-36.558022
1394.531250	-40.212860
1396.484375	-39.380638
1398.437500	-38.895657
1400.390625	-42.403275
1402.343750	-44.817024
1404.296875	-34.899055
1406.250000	-38.458355
1408.203125	-37.812325
1410.156250	-34.401886
1412.109375	-34.781593
1414.062500	-31.711771
1416.015625	-37.458622
1417.968750	-33.594780
1419.921875	-30.447428
1421.875000	-38.565884
1423.828125	-35.541740
1425.781250	-31.874014
1427.734375	-31.973846
1429.687500	-33.675076
1431.640625	-53.845535
1433.593750	-44.704449
1435.546875	-45.704590
1437.500000	-41.954590
1439.453125	-35.995846
1441.406250	-36.235695
1443.359375	-38.674160
1445.312500	-40.047058
1447.265625	-44.029350
1449.218750	-45.388264
1451.171875	-41.420105
1453.125000	-44.490456
1455.078125	-53.835518
1457.031250	-42.579170
1458.984375	-35.009789
1460.937500	-35.656658
1462.890625	-39.019070
1464.843750	-32.716587
1466.796875	-32.342842
1468.750000	-37.821720
1470.703125	-40.087597
1472.656250	-36.785046
1474.609375	-35.296268
1476.562500	-32.822197
1478.515625	-35.415596
1480.468750	-34.698112
1482.421875	-38.970158
1484.375000	-38.612881
1486.328125	-35.478901
1488.281250	-47.174824
1490.234375	-40.754299
1492.187500	-43.322559
1494.140625	-41.086250
1496.093750	-55.803707
1498.046875	-43.365364
1500.000000	-37.785683
1501.953125	-37.441250
1503.906250	-46.039429
1505.859375	-40.997448
1507.812500	-45.518593
1509.765625	-39.213367
1511.718750	-32.103115
1513.671875	-40.927273
1515.625000	-33.865082
1517.578125	-30.236727
1519.531250	-33.408470
1521.484375	-34.485161
1523.437500	-30.680529
1525.390625	-30.869070
1527.343750	-39.957848
1529.296875	-36.720341
1531.250000	-32.780281
1533.203125	-32.646786
1535.156250	-35.108021
1537.109375	-40.932205
1539.062500	-45.023422
1541.015625	-43.023510
1542.968750	-34.646618
1544.921875	-45.246754
1546.875000	-44.157532
1548.828125	-40.687443
1550.781250	-30.911232
1552.734375	-32.215649
1554.687500	-40.219231
1556.640625	-37.172043
1558.593750	-33.831928
1560.546875	-40.570225
1562.500000	-42.879349
1564.453125	-41.338013
1566.406250	-39.131710
1568.359375	-40.109844
1570.312500	-36.052731
1572.265625	-42.281822
1574.218750	-37.007725
1576.171875	-36.272343
1578.125000	-38.426208
1580.078125	-37.117439
1582.031250	-34.862488
1583.984375	-36.364811
1585.937500	-36.164974
1587.890625	-34.910469
1589.843750	-29.861189
1591.796875	-31.276337
1593.750000	-37.459332
1595.703125	-38.094013
1597.656250	-40.894459
1599.609375	-46.415512
1601.562500	-40.776340
1603.515625	-42.721493
1605.468750	-50.421185
1607.421875	-38.442326
1609.375000	-34.848663
1611.328125	-31.934317
1613.281250	-38.245556
1615.234375	-37.614479
1617.187500	-37.613804
1619.140625	-40.959389
1621.093750	-34.581280
1623.046875	-34.467831
1625.000000	-40.676720
1626.953125	-46.265099
1628.906250	-38.430840
1630.859375	-32.298817
1632.812500	-37.465031
1634.765625	-41.172176
1636.718750	-47.740211
1638.671875	-42.267982
1640.625000	-35.116028
1642.578125	-35.161346
1644.531250	-40.692654
1646.484375	-42.691212
1648.437500	-38.443573
1650.390625	-51.811104
1652.343750	-43.119614
1654.296875	-41.029869
1656.250000	-36.552979
1658.203125	-36.787079
1660.156250	-34.742527
1662.109375	-33.877678
1664.062500	-41.543621
1666.015625	-41.430656
1667.968750	-35.599167
1669.921875	-42.060158
1671.875000	-40.119129
1673.828125	-51.887936
1675.781250	-37.589245
1677.734375	-42.599121
1679.687500	-39.176434
1681.640625	-35.756107
1683.593750	-38.383717
1685.546875	-40.920162
1687.500000	-47.161297
1689.453125	-42.355862
1691.406250	-38.420479
1693.359375	-33.632793
1695.312500	-37.122696
1697.265625	-45.928772
1699.218750	-38.149078
1701.171875	-35.228477
1703.125000	-35.330742
1705.078125	-44.786606
1707.031250	-40.370171
1708.984375	-39.817883
1710.937500	-35.595982
1712.890625	-41.005413
1714.843750	-38.911552
1716.796875	-42.446457
1718.750000	-46.102119
1720.703125	-39.784946
1722.656250	-39.730404
1724.609375	-32.636257
1726.562500	-36.191319
1728.515625	-35.039139
1730.468750	-32.618858
1732.421875	-33.659649
1734.375000	-38.033134
1736.328125	-39.300045
1738.281250	-38.163300
1740.234375	-33.359398
1742.187500	-39.360863
1744.140625	-42.509716
1746.093750	-41.045364
1748.046875	-41.573883
1750.000000	-33.578915
1751.953125	-38.144939
1753.906250	-44.603573
1755.859375	-34.129002
1757.812500	-30.965389
1759.765625	-30.903233
1761.718750	-38.478092
1763.671875	-51.815533
1765.625000	-33.528824
1767.578125	-32.997841
1769.531250	-43.433136
1771.484375	-40.761055
1773.437500	-32.662773
1775.390625	-34.076164
1777.343750	-36.652542
1779.296875	-37.136486
1781.250000	-41.079060
1783.203125	-41.584957
1785.156250	-39.905659
1787.109375	-34.458179
1789.062500	-32.845036
1791.015625	-43.378723
1792.968750	-42.634991
1794.921875	-71.223305
1796.875000	-46.348984
1798.828125	-39.526653
1800.781250	-32.193485
1802.734375	-31.355091
1804.687500	-38.830063
1806.640625	-32.934486
1808.593750	-34.257919
1810.546875	-38.799427
1812.500000	-35.286335
1814.453125	-43.286533
1816.406250	-36.879345
1818.359375	-39.131924
1820.312500	-47.956459
1822.265625	-41.777348
1824.218750	-42.794044
1826.171875	-43.759644
1828.125000	-37.251671
1830.078125	-35.941616
1832.031250	-30.774689
1833.984375	-35.681538
1835.937500	-38.787651
1837.890625	-47.338596
1839.843750	-44.330818
1841.796875	-38.983784
1843.750000	-38.462868
1845.703125	-34.649998
1847.656250	-34.778759
1849.609375	-34.294136
1851.562500	-33.046963
1853.515625	-32.471401
1855.468750	-34.481319
1857.421875	-38.950436
1859.375000	-38.951546
1861.328125	-43.063969
1863.281250	-34.601128
1865.234375	-34.382317
1867.187500	-34.609341
1869.140625	-36.099651
1871.093750	-49.715717
1873.046875	-37.887997
1875.000000	-36.379192
1876.953125	-44.513981
1878.906250	-38.175484
1880.859375	-58.828411
1882.812500	-32.162941
1884.765625	-35.032646
1886.718750	-49.392349
1888.671875	-36.503700
1890.625000	-31.751801
1892.578125	-34.146091
1894.531250	-41.680157
1896.484375	-49.147110
1898.437500	-39.150696
1900.390625	-42.517601
1902.343750	-33.045326
1904.296875	-35.026245
1906.250000	-32.951614
1908.203125	-37.360931
1910.156250	-37.393105
1912.109375	-39.584538
1914.062500	-47.695187
1916.015625	-40.647034
1917.968750	-34.364403
1919.921875	-34.714157
1921.875000	-48.189659
1923.828125	-42.000259
1925.781250	-33.525513
1927.734375	-34.867916
1929.687500	-34.656998
1931.640625	-43.743988
1933.593750	-37.540924
1935.546875	-42.313564
1937.500000	-41.099903
1939.453125	-32.149490
1941.406250	-30.771999
1943.359375	-31.118961
1945.312500	-39.277302
1947.265625	-47.301201
1949.218750	-47.439854
1951.171875	-44.953098
1953.125000	-35.877197
1955.078125	-33.513935
1957.031250	-50.920486
1958.984375	-33.299629
1960.937500	-41.536209
1962.890625	-38.212978
1964.843750	-34.708851
1966.796875	-38.489456
1968.750000	-46.779129
1970.703125	-40.704124
1972.656250	-38.596268
1974.609375	-40.777367
1976.562500	-38.648880
1978.515625	-39.749241
1980.468750	-45.273521
1982.421875	-32.155125
1984.375000	-33.556633
1986.328125	-37.868523
1988.281250	-40.055660
1990.234375	-41.851059
1992.187500	-32.422562
1994.140625	-31.323484
1996.093750	-39.030365
1998.046875	-10.264830
2000.000000	-3.070252
2001.953125	-10.645276
2003.906250	-40.773361
2005.859375	-39.827133
2007.812500	-31.156151
2009.765625	-32.254040
2011.718750	-39.904118
2013.671875	-45.964745
2015.625000	-35.587265
2017.578125	-38.828377
2019.531250	-36.347042
2021.484375	-32.612457
2023.437500	-41.535881
2025.390625	-33.942520
2027.343750	-30.437849
2029.296875	-32.531475
2031.250000	-35.050262
2033.203125	-32.524849
2035.156250	-34.415600
2037.109375	-43.402248
2039.062500	-36.126022
2041.015625	-39.305424
2042.968750	-39.142628
2044.921875	-40.982430
2046.875000	-40.962528
2048.828125	-43.243122
2050.781250	-42.918819
2052.734375	-37.110886
2054.687500	-38.349380
2056.640625	-76.902878
2058.593750	-33.332825
2060.546875	-32.365517
2062.500000	-35.911724
2064.453125	-35.502480
2066.406250	-41.192001
2068.359375	-36.848000
2070.312500	-38.285084
2072.265625	-37.099300
2074.218750	-33.098000
2076.171875	-36.341358
2078.125000	-50.592419
2080.078125	-40.392487
2082.031250	-48.768627
2083.984375	-45.618595
2085.937500	-41.416340
2087.890625	-41.515041
2089.843750	-42.218197
2091.796875	-43.880161
2093.750000	-36.511150
2095.703125	-31.176395
2097.656250	-32.093784
2099.609375	-32.510323
2101.562500	-28.920353
2103.515625	-32.571011
2105.468750	-42.911011
2107.421875	-36.468781
2109.375000	-39.372353
2111.328125	-39.813484
2113.281250	-41.067364
2115.234375	-43.045288
2117.187500	-32.567886
2119.140625	-36.230511
2121.093750	-43.052193
2123.046875	-40.820148
2125.000000	-48.198246
2126.953125	-38.543247
2128.906250	-31.973886
2130.859375	-31.140053
2132.812500	-35.987537
2134.765625	-36.554504
2136.718750	-39.865986
2138.671875	-36.618866
2140.625000	-37.486530
2142.578125	-55.997341
2144.531250	-56.134407
2146.484375	-38.243431
2148.437500	-38.467247
2150.390625	-42.410244
2152.343750	-36.194260
2154.296875	-37.009342
2156.250000	-42.285645
2158.203125	-38.896248
2160.156250	-39.811756
2162.109375	-40.785172
2164.062500	-43.702934
2166.015625	-38.675568
2167.968750	-36.262661
2169.921875	-44.717728
2171.875000	-32.611584
2173.828125	-36.425159
2175.781250	-39.501438
2177.734375	-34.863167
2179.687500	-33.403053
2181.640625	-37.949951
2183.593750	-43.464325
2185.546875	-41.128906
2187.500000	-48.677601
2189.453125	-39.714745
2191.406250	-35.231556
2193.359375	-40.843990
2195.312500	-49.591866
2197.265625	-47.794212
2199.218750	-50.042725
2201.171875	-36.160675
2203.125000	-30.889433
2205.078125	-40.742466
2207.031250	-47.178051
2208.984375	-44.452679
2210.937500	-45.606339
2212.890625	-42.121311
2214.843750	-40.987789
2216.796875	-39.716625
2218.750000	-30.245487
2220.703125	-35.194828
2222.656250	-35.716022
2224.609375	-41.582542
2226.562500	-42.161552
2228.515625	-39.619492
2230.468750	-33.557240
2232.421875	-34.229752
2234.375000	-43.226383
2236.328125	-36.770092
2238.281250	-36.288132
2240.234375	-39.575184
2242.187500	-39.559406
2244.140625	-37.623985
2246.093750	-41.005226
2248.046875	-35.700665
2250.000000	-42.320747
2251.953125	-44.227554
2253.906250	-43.702805
2255.859375	-41.681114
2257.812500	-52.755253
2259.765625	-39.860764
2261.718750	-38.030102
2263.671875	-35.271229
2265.625000	-36.704620
2267.578125	-40.590755
2269.531250	-54.726589
2271.484375	-40.406147
2273.437500	-34.362972
2275.390625	-35.784744
2277.343750	-44.614643
2279.296875	-44.921501
2281.250000	-37.836628
2283.203125	-42.776318
2285.156250	-55.719944
2287.109375	-38.212601
2289.062500	-41.074562
2291.015625	-43.971443
2292.968750	-45.490986
2294.921875	-36.048035
2296.875000	-35.042023
2298.828125	-35.834797
2300.781250	-34.915684
2302.734375	-37.258133
2304.687500	-44.473785
2306.640625	-43.787746
2308.593750	-45.036922
2310.546875	-42.814945
2312.500000	-34.803169
2314.453125	-36.091320
2316.406250	-45.548840
2318.359375	-38.757267
2320.312500	-45.357216
2322.265625	-43.116718
2324.218750	-54.367199
2326.171875	-49.653271
2328.125000	-41.980553
2330.078125	-39.293709
2332.031250	-32.840950
2333.984375	-34.760029
2335.937500	-35.681686
2337.890625	-45.569855
2339.843750	-34.157192
2341.796875	-34.977413
2343.750000	-30.026342
2345.703125	-30.706995
2347.656250	-37.619602
2349.609375	-38.974094
2351.562500	-40.134201
2353.515625	-37.709362
2355.468750	-41.464973
