Частота (Гц)	Уровень (дБ)
460.937500	-44.262260
462.890625	-34.524601
464.843750	-31.204327
466.796875	-32.993244
468.750000	-34.778790
470.703125	-34.686634
472.656250	-35.481991
474.609375	-35.974091
476.562500	-34.521042
478.515625	-38.603794
480.468750	-41.206032
482.421875	-41.650806
484.375000	-39.917530
486.328125	-36.767826
488.281250	-31.504314
490.234375	-32.071461
492.187500	-38.528267
494.140625	-40.450687
496.093750	-38.077385
498.046875	-36.347866
500.000000	-44.079262
501.953125	-34.450951
503.906250	-38.149780
505.859375	-38.341213
507.812500	-35.243511
509.765625	-37.567455
511.718750	-38.868687
513.671875	-41.659348
515.625000	-39.466766
517.578125	-34.967209
519.531250	-36.045761
521.484375	-41.994553
523.437500	-33.892757
525.390625	-32.425827
527.343750	-35.528202
529.296875	-36.990318
531.250000	-36.198868
533.203125	-35.284546
535.156250	-46.655357
537.109375	-38.202248
539.062500	-46.495014
541.015625	-34.332523
542.968750	-38.067318
544.921875	-34.866463
546.875000	-35.751720
548.828125	-32.013264
550.781250	-40.071728
552.734375	-32.798862
554.687500	-32.698997
556.640625	-35.176025
558.593750	-34.802841
560.546875	-36.200687
562.500000	-41.935814
564.453125	-44.949471
566.406250	-37.529922
568.359375	-36.930393
570.312500	-36.279316
572.265625	-39.322815
574.218750	-34.412197
576.171875	-33.479206
578.125000	-35.586929
580.078125	-32.633358
582.031250	-33.665600
583.984375	-36.088646
585.937500	-38.017284
587.890625	-41.257835
589.843750	-42.793198
591.796875	-40.920437
593.750000	-39.842804
595.703125	-38.963245
597.656250	-35.752316
599.609375	-34.000854
601.562500	-34.486752
603.515625	-39.104008
605.468750	-42.746056
607.421875	-32.480049
609.375000	-35.404251
611.328125	-46.685722
613.281250	-43.970959
615.234375	-38.498009
617.187500	-38.200562
619.140625	-41.514343
621.093750	-44.996201
623.046875	-38.066753
625.000000	-34.839867
626.953125	-33.176624
628.906250	-38.427505
630.859375	-38.191582
632.812500	-34.049961
634.765625	-35.306736
636.718750	-35.702404
638.671875	-39.091557
640.625000	-38.126518
642.578125	-38.852455
644.531250	-41.757530
646.484375	-39.968449
648.437500	-41.063095
650.390625	-34.437794
652.343750	-40.737846
654.296875	-48.877586
656.250000	-41.033978
658.203125	-33.635689
660.156250	-40.540375
662.109375	-40.741383
664.062500	-36.422401
666.015625	-37.215885
667.968750	-34.024029
669.921875	-36.352840
671.875000	-41.322708
673.828125	-40.026947
675.781250	-40.811180
677.734375	-35.232212
679.687500	-36.900665
681.640625	-36.108624
683.593750	-36.091415
685.546875	-35.237934
687.500000	-37.400116
689.453125	-36.412121
691.406250	-36.171055
693.359375	-36.105305
695.312500	-33.248928
697.265625	-18.723164
699.218750	-5.345945
701.171875	-6.847292
703.125000	-27.812172
705.078125	-36.714676
707.031250	-32.174107
708.984375	-40.778755
710.937500	-42.760235
712.890625	-38.349602
714.843750	-39.627815
716.796875	-42.228840
718.750000	-42.807953
720.703125	-36.364422
722.656250	-32.959156
724.609375	-35.365887
726.562500	-42.811081
728.515625	-39.540688
730.468750	-37.758408
732.421875	-36.303886
734.375000	-39.246719
736.328125	-34.074593
738.281250	-35.673664
740.234375	-36.725658
742.187500	-37.802464
744.140625	-38.664230
746.093750	-47.316158
748.046875	-42.302883
750.000000	-36.407921
751.953125	-34.511494
753.906250	-31.839394
755.859375	-34.862000
757.812500	-31.443750
759.765625	-36.012577
761.718750	-38.487648
763.671875	-39.447453
765.625000	-37.910770
767.578125	-37.196827
769.531250	-35.965382
771.484375	-39.188828
773.437500	-37.958031
775.390625	-46.190777
777.343750	-35.577358
779.296875	-39.075283
781.250000	-34.051750
783.203125	-35.413624
785.156250	-36.625736
787.109375	-39.383072
789.062500	-36.120770
791.015625	-37.457527
792.968750	-40.133408
794.921875	-36.921932
796.875000	-36.287815
798.828125	-33.850304
800.781250	-30.827604
802.734375	-32.499035
804.687500	-32.358212
806.640625	-36.513828
808.593750	-46.304955
810.546875	-41.995079
812.500000	-37.804192
814.453125	-37.551586
816.406250	-40.388351
818.359375	-32.597057
820.312500	-32.496918
822.265625	-39.868835
824.218750	-38.673168
826.171875	-37.770275
828.125000	-38.269615
830.078125	-37.241638
832.031250	-41.297466
833.984375	-41.218235
835.937500	-37.094036
837.890625	-39.896267
839.843750	-34.041725
841.796875	-41.645920
843.750000	-34.553955
845.703125	-36.232643
847.656250	-37.939037
849.609375	-37.418423
851.562500	-46.002487
853.515625	-38.893139
855.468750	-36.764824
857.421875	-35.440086
859.375000	-38.352013
861.328125	-45.727329
863.281250	-39.784752
865.234375	-40.345783
867.187500	-38.431187
869.140625	-37.698277
871.093750	-34.163975
873.046875	-34.418934
875.000000	-35.361446
876.953125	-36.794731
878.906250	-40.546124
