Частота (Гц)	Уровень (дБ)
996.093750	-33.272366
1000.000000	-32.399151
1003.906250	-31.099150
1007.812500	-29.544403
1011.718750	-32.473770
1015.625000	-34.571251
1019.531250	-33.416771
1023.437500	-34.996216
1027.343750	-35.309776
1031.250000	-34.001801
1035.156250	-36.840881
1039.062500	-33.438011
1042.968750	-34.013050
1046.875000	-36.780342
1050.781250	-33.702957
1054.687500	-36.372963
1058.593750	-38.127743
1062.500000	-36.709579
1066.406250	-32.309757
1070.312500	-34.191189
1074.218750	-35.113857
1078.125000	-36.594975
1082.031250	-33.586067
1085.937500	-29.938255
1089.843750	-32.471661
1093.750000	-32.357121
1097.656250	-31.929783
1101.562500	-38.968433
1105.468750	-33.932774
1109.375000	-32.390537
1113.281250	-34.073494
1117.187500	-32.219566
1121.093750	-33.892868
1125.000000	-31.943804
1128.906250	-31.444839
1132.812500	-33.640499
1136.718750	-36.647736
1140.625000	-33.975941
1144.531250	-32.979267
1148.437500	-33.568340
1152.343750	-34.439194
1156.250000	-35.821190
1160.156250	-37.292160
1164.062500	-33.835217
1167.968750	-34.149174
1171.875000	-33.453846
1175.781250	-33.140636
1179.687500	-35.449112
1183.593750	-35.557617
1187.500000	-34.296207
1191.406250	-34.875015
1195.312500	-33.951565
1199.218750	-34.363815
1203.125000	-34.183495
1207.031250	-35.064034
1210.937500	-33.821259
1214.843750	-34.017010
1218.750000	-35.094734
1222.656250	-35.116360
1226.562500	-34.014450
1230.468750	-32.518902
1234.375000	-30.773592
1238.281250	-33.317600
1242.187500	-33.556900
1246.093750	-35.612976
1250.000000	-34.187351
1253.906250	-33.724548
1257.812500	-35.174477
1261.718750	-37.109444
1265.625000	-34.823978
1269.531250	-33.329933
1273.437500	-31.120153
1277.343750	-33.328590
1281.250000	-31.225502
1285.156250	-32.754826
1289.062500	-39.517899
1292.968750	-37.555382
1296.875000	-34.798389
1300.781250	-30.164482
1304.687500	-32.651466
1308.593750	-36.858528
1312.500000	-32.484848
1316.406250	-32.454453
1320.312500	-36.441143
1324.218750	-34.308449
1328.125000	-32.149021
1332.031250	-32.745815
1335.937500	-36.844868
1339.843750	-36.635349
1343.750000	-32.244862
1347.656250	-30.536909
1351.562500	-34.166145
1355.468750	-37.155220
1359.375000	-35.920033
1363.281250	-33.997139
1367.187500	-33.281700
1371.093750	-35.072533
1375.000000	-32.227196
1378.906250	-33.436348
1382.812500	-34.967663
1386.718750	-34.552479
1390.625000	-33.508911
1394.531250	-33.151669
1398.437500	-33.042679
1402.343750	-32.985680
1406.250000	-35.317955
1410.156250	-35.167503
1414.062500	-34.817204
1417.968750	-34.890583
1421.875000	-34.813568
1425.781250	-34.224625
1429.687500	-31.600269
1433.593750	-32.558731
1437.500000	-32.164589
1441.406250	-32.201660
1445.312500	-33.327026
1449.218750	-34.933277
1453.125000	-34.858597
1457.031250	-33.598129
1460.937500	-34.974888
1464.843750	-36.572086
1468.750000	-31.989216
1472.656250	-32.416237
1476.562500	-34.720951
1480.468750	-33.309990
1484.375000	-30.916105
1488.281250	-35.389503
1492.187500	-35.173035
1496.093750	-33.906342
1500.000000	-33.446415
1503.906250	-33.577152
1507.812500	-32.970657
1511.718750	-38.046230
1515.625000	-36.037655
1519.531250	-32.559616
1523.437500	-34.054859
1527.343750	-32.929764
1531.250000	-31.191607
1535.156250	-33.125305
1539.062500	-34.109715
1542.968750	-31.951681
1546.875000	-33.035572
1550.781250	-32.967625
1554.687500	-32.385189
1558.593750	-32.120338
1562.500000	-32.645573
1566.406250	-33.246677
1570.312500	-40.004223
1574.218750	-35.846943
1578.125000	-33.206902
1582.031250	-32.905895
1585.937500	-33.728691
1589.843750	-31.770981
1593.750000	-33.145100
1597.656250	-31.649231
1601.562500	-32.950634
1605.468750	-31.562366
1609.375000	-35.228790
1613.281250	-36.503727
1617.187500	-38.099010
1621.093750	-35.976635
1625.000000	-33.517105
1628.906250	-32.746189
1632.812500	-31.328268
1636.718750	-30.032051
1640.625000	-33.864601
1644.531250	-35.421604
1648.437500	-34.539833
1652.343750	-33.828869
1656.250000	-35.319756
1660.156250	-34.047321
1664.062500	-34.574974
1667.968750	-34.199535
1671.875000	-30.553947
1675.781250	-33.824245
1679.687500	-35.719704
1683.593750	-32.452820
1687.500000	-32.846664
1691.406250	-31.998100
1695.312500	-30.406996
1699.218750	-34.613567
1703.125000	-37.324287
1707.031250	-35.670860
1710.937500	-36.366474
1714.843750	-36.280506
1718.750000	-36.706898
1722.656250	-38.507736
1726.562500	-35.872562
1730.468750	-35.082314
1734.375000	-35.156151
1738.281250	-33.811295
1742.187500	-32.122219
1746.093750	-32.251770
1750.000000	-33.119656
1753.906250	-32.068562
1757.812500	-31.473713
1761.718750	-34.006481
1765.625000	-37.320198
1769.531250	-33.948902
1773.437500	-35.598625
1777.343750	-36.050522
1781.250000	-36.212841
1785.156250	-34.634499
1789.062500	-32.976963
1792.968750	-31.483032
1796.875000	-33.658173
1800.781250	-32.497414
1804.687500	-30.313982
1808.593750	-33.159107
1812.500000	-33.718185
1816.406250	-36.417427
1820.312500	-34.102684
1824.218750	-33.094147
1828.125000	-35.500717
1832.031250	-35.973396
1835.937500	-35.467159
1839.843750	-33.552452
1843.750000	-32.418232
1847.656250	-32.953274
1851.562500	-33.722210
1855.468750	-33.828430
1859.375000	-32.171120
1863.281250	-32.224281
1867.187500	-32.903122
1871.093750	-34.340206
1875.000000	-35.553795
1878.906250	-33.585533
1882.812500	-31.094814
1886.718750	-30.692631
1890.625000	-35.170116
1894.531250	-34.648701
1898.437500	-31.386438
1902.343750	-36.568665
1906.250000	-39.065807
1910.156250	-34.491943
1914.062500	-30.202953
1917.968750	-31.488558
1921.875000	-32.924885
1925.781250	-34.591412
1929.687500	-31.392033
1933.593750	-32.290253
1937.500000	-36.538574
1941.406250	-35.977501
1945.312500	-37.596668
1949.218750	-35.701225
1953.125000	-36.560928
1957.031250	-35.626160
1960.937500	-33.841797
1964.843750	-36.576061
1968.750000	-32.798031
1972.656250	-31.934082
1976.562500	-31.390146
1980.468750	-35.795628
1984.375000	-32.182896
1988.281250	-33.498817
1992.187500	-34.981476
1996.093750	-33.282841
2000.000000	-36.130875
2003.906250	-37.512321
2007.812500	-34.731655
2011.718750	-32.020905
2015.625000	-30.943975
2019.531250	-36.900993
2023.437500	-38.775543
2027.343750	-34.179317
2031.250000	-32.416218
2035.156250	-34.940815
2039.062500	-33.475918
2042.968750	-33.524277
2046.875000	-36.825893
2050.781250	-32.481701
2054.687500	-31.190420
2058.593750	-32.070507
2062.500000	-33.168980
2066.406250	-34.663887
2070.312500	-35.308887
2074.218750	-34.507214
2078.125000	-35.193710
2082.031250	-35.124767
2085.937500	-37.494282
2089.843750	-34.491547
2093.750000	-32.941162
2097.656250	-33.731030
2101.562500	-35.235115
2105.468750	-34.964619
2109.375000	-29.503401
2113.281250	-30.357603
2117.187500	-34.216290
2121.093750	-34.394348
2125.000000	-36.181007
2128.906250	-39.777493
2132.812500	-33.099323
2136.718750	-31.454422
2140.625000	-34.587322
2144.531250	-35.937210
2148.437500	-36.892403
2152.343750	-37.226875
2156.250000	-36.505676
2160.156250	-38.352501
2164.062500	-37.402161
2167.968750	-33.318378
2171.875000	-30.676853
2175.781250	-33.936382
2179.687500	-34.817425
2183.593750	-34.574215
2187.500000	-35.934784
2191.406250	-35.021542
2195.312500	-34.082222
2199.218750	-34.540234
2203.125000	-33.172863
2207.031250	-33.957127
2210.937500	-34.078049
2214.843750	-33.622921
2218.750000	-35.151756
2222.656250	-32.861061
2226.562500	-30.557848
2230.468750	-30.397388
2234.375000	-31.391165
2238.281250	-36.884014
2242.187500	-34.791584
2246.093750	-34.319279
2250.000000	-32.166328
2253.906250	-32.385002
2257.812500	-33.585602
2261.718750	-32.530109
2265.625000	-35.195362
2269.531250	-35.801888
2273.437500	-33.108829
2277.343750	-32.991940
2281.250000	-33.377552
2285.156250	-32.369884
2289.062500	-32.877808
2292.968750	-33.466801
2296.875000	-33.092968
2300.781250	-35.695374
2304.687500	-33.320538
2308.593750	-33.566330
2312.500000	-33.270355
2316.406250	-30.586941
2320.312500	-31.976542
2324.218750	-32.700985
2328.125000	-32.155262
2332.031250	-32.413048
2335.937500	-32.605099
2339.843750	-33.922451
2343.750000	-36.452946
2347.656250	-33.376606
2351.562500	-34.073547
2355.468750	-32.899326
2359.375000	-31.615051
2363.281250	-30.904921
2367.187500	-33.425907
2371.093750	-36.531521
2375.000000	-34.273647
2378.906250	-32.367111
2382.812500	-32.596584
2386.718750	-29.609837
2390.625000	-31.173670
2394.531250	-30.618181
2398.437500	-31.955858
2402.343750	-35.018345
2406.250000	-34.993237
2410.156250	-36.935741
2414.062500	-34.896099
2417.968750	-35.064400
2421.875000	-32.504448
2425.781250	-33.595665
2429.687500	-41.009018
2433.593750	-34.370579
2437.500000	-31.861530
2441.406250	-33.681282
2445.312500	-34.918381
2449.218750	-33.596680
2453.125000	-33.370590
2457.031250	-33.436359
2460.937500	-37.433041
2464.843750	-37.300323
2468.750000	-37.257931
2472.656250	-36.502995
2476.562500	-39.910179
2480.468750	-34.440735
2484.375000	-34.111572
2488.281250	-33.049339
2492.187500	-35.320843
2496.093750	-35.987236
2500.000000	-33.308231
2503.906250	-33.717514
2507.812500	-33.115425
2511.718750	-34.631069
2515.625000	-34.645508
2519.531250	-33.394638
2523.437500	-30.948143
2527.343750	-36.777477
2531.250000	-37.933537
2535.156250	-35.849270
2539.062500	-34.437916
2542.968750	-33.603832
2546.875000	-35.809742
2550.781250	-33.402103
2554.687500	-33.575581
2558.593750	-36.919174
2562.500000	-36.494350
2566.406250	-32.772297
2570.312500	-31.870337
2574.218750	-36.344223
2578.125000	-33.435780
2582.031250	-32.166039
2585.937500	-34.924461
2589.843750	-35.528492
2593.750000	-31.076803
2597.656250	-33.578392
2601.562500	-36.560776
2605.468750	-35.926102
2609.375000	-33.529690
2613.281250	-33.628864
2617.187500	-34.167694
2621.093750	-34.656059
2625.000000	-31.428770
2628.906250	-30.981796
2632.812500	-33.516937
2636.718750	-31.627266
2640.625000	-32.821045
2644.531250	-38.061039
2648.437500	-33.315926
2652.343750	-32.956100
2656.250000	-32.692207
2660.156250	-32.196072
2664.062500	-33.323261
2667.968750	-35.795757
2671.875000	-32.012539
2675.781250	-30.060894
2679.687500	-33.463272
2683.593750	-33.468372
2687.500000	-32.318844
2691.406250	-34.525330
2695.312500	-33.373535
2699.218750	-34.202114
2703.125000	-33.919094
2707.031250	-31.717133
2710.937500	-32.827358
2714.843750	-33.378361
2718.750000	-32.865765
2722.656250	-33.884033
2726.562500	-39.558590
2730.468750	-42.245022
2734.375000	-37.870739
2738.281250	-35.679985
2742.187500	-33.631683
2746.093750	-33.539181
2750.000000	-34.783890
2753.906250	-32.679863
2757.812500	-31.166349
2761.718750	-33.339436
2765.625000	-32.584900
2769.531250	-30.996340
2773.437500	-33.191406
2777.343750	-33.576324
2781.250000	-32.535236
2785.156250	-32.279697
2789.062500	-34.451988
2792.968750	-34.156849
2796.875000	-34.763103
2800.781250	-34.185200
2804.687500	-34.505421
2808.593750	-34.496777
2812.500000	-32.793541
2816.406250	-35.164589
2820.312500	-37.838596
2824.218750	-34.765358
2828.125000	-36.582756
2832.031250	-35.684563
2835.937500	-32.994629
2839.843750	-35.769524
2843.750000	-34.347538
2847.656250	-33.006916
2851.562500	-32.442211
2855.468750	-32.862766
2859.375000	-34.011436
2863.281250	-33.425472
2867.187500	-33.545185
2871.093750	-35.986118
2875.000000	-33.789810
2878.906250	-31.519541
2882.812500	-34.856525
2886.718750	-36.096397
2890.625000	-33.477505
2894.531250	-32.177734
2898.437500	-34.818882
2902.343750	-34.923565
2906.250000	-36.624649
2910.156250	-34.144371
2914.062500	-36.511044
2917.968750	-36.038784
2921.875000	-35.390408
2925.781250	-36.042915
2929.687500	-36.965908
2933.593750	-30.972870
2937.500000	-32.882774
2941.406250	-36.187431
2945.312500	-34.220554
2949.218750	-33.181404
2953.125000	-32.673981
2957.031250	-33.601749
2960.937500	-34.360619
2964.843750	-33.108391
2968.750000	-33.615696
2972.656250	-35.146870
2976.562500	-34.807613
2980.468750	-34.150192
2984.375000	-35.060566
2988.281250	-35.668468
2992.187500	-35.494511
2996.093750	-34.702831
3000.000000	-33.626259
3003.906250	-36.754627
3007.812500	-43.128902
3011.718750	-35.077034
3015.625000	-36.112915
3019.531250	-37.821587
3023.437500	-36.252331
3027.343750	-34.664494
3031.250000	-34.431828
3035.156250	-32.168465
3039.062500	-32.826576
3042.968750	-31.096073
3046.875000	-31.056580
3050.781250	-32.371235
3054.687500	-36.291542
3058.593750	-33.513199
3062.500000	-34.507496
3066.406250	-35.354694
3070.312500	-36.115276
3074.218750	-34.468487
3078.125000	-33.092342
3082.031250	-33.316872
3085.937500	-33.562805
3089.843750	-33.577557
3093.750000	-36.248024
3097.656250	-38.321594
3101.562500	-34.720551
3105.468750	-34.901390
3109.375000	-38.121655
3113.281250	-35.792679
3117.187500	-32.831505
3121.093750	-30.836403
3125.000000	-32.617111
3128.906250	-34.618706
3132.812500	-33.174000
3136.718750	-33.043213
3140.625000	-33.172024
3144.531250	-34.002010
3148.437500	-33.980270
3152.343750	-37.875668
3156.250000	-39.439358
3160.156250	-35.043919
3164.062500	-31.949310
3167.968750	-31.769318
3171.875000	-32.317337
3175.781250	-31.622351
3179.687500	-31.448618
3183.593750	-31.208652
3187.500000	-33.920097
3191.406250	-32.734985
3195.312500	-33.896626
3199.218750	-32.553581
3203.125000	-34.041225
3207.031250	-33.942410
3210.937500	-34.568710
3214.843750	-34.454998
3218.750000	-37.059177
3222.656250	-33.660156
3226.562500	-35.701672
3230.468750	-34.004501
3234.375000	-33.009808
3238.281250	-30.627897
3242.187500	-31.246637
3246.093750	-32.983162
3250.000000	-31.191133
3253.906250	-30.506941
3257.812500	-32.686893
3261.718750	-34.414600
3265.625000	-32.918255
3269.531250	-34.056793
3273.437500	-35.387024
3277.343750	-34.751659
3281.250000	-31.660135
3285.156250	-29.375687
3289.062500	-31.606409
3292.968750	-33.352596
3296.875000	-32.108574
3300.781250	-31.901699
3304.687500	-33.579510
3308.593750	-33.727844
3312.500000	-33.180908
3316.406250	-30.690506
3320.312500	-32.316456
3324.218750	-33.033562
3328.125000	-34.531868
3332.031250	-35.554482
3335.937500	-33.145397
3339.843750	-34.535633
3343.750000	-33.282726
3347.656250	-33.112526
3351.562500	-36.228718
3355.468750	-38.080048
3359.375000	-34.145145
3363.281250	-31.692808
3367.187500	-32.400585
3371.093750	-30.046059
3375.000000	-30.430878
3378.906250	-31.887680
3382.812500	-35.803528
3386.718750	-35.666771
3390.625000	-32.936062
3394.531250	-33.103973
3398.437500	-35.884239
3402.343750	-34.362885
3406.250000	-35.372997
3410.156250	-36.866829
3414.062500	-42.291027
3417.968750	-32.179501
3421.875000	-32.169472
3425.781250	-36.378773
3429.687500	-33.445084
3433.593750	-32.581009
3437.500000	-33.225689
3441.406250	-33.506222
3445.312500	-35.497776
3449.218750	-35.537987
3453.125000	-34.085693
3457.031250	-34.561440
3460.937500	-35.750076
3464.843750	-39.294003
3468.750000	-35.615425
3472.656250	-33.094448
3476.562500	-31.795471
3480.468750	-34.291668
3484.375000	-34.310238
3488.281250	-33.101688
3492.187500	-31.292009
3496.093750	-32.368137
3500.000000	-33.527847
3503.906250	-31.984938
3507.812500	-35.558933
3511.718750	-35.896069
3515.625000	-36.050854
3519.531250	-39.226326
3523.437500	-36.874138
3527.343750	-34.737747
3531.250000	-31.509493
3535.156250	-32.966808
3539.062500	-35.041424
3542.968750	-33.204773
3546.875000	-34.235294
3550.781250	-33.783184
3554.687500	-32.987705
3558.593750	-33.680908
3562.500000	-36.799431
3566.406250	-35.874901
3570.312500	-34.182510
3574.218750	-32.939308
3578.125000	-32.651459
3582.031250	-33.072582
3585.937500	-34.395985
3589.843750	-37.171955
3593.750000	-34.118908
3597.656250	-32.948833
3601.562500	-34.058243
3605.468750	-32.864727
3609.375000	-35.746052
3613.281250	-34.836594
3617.187500	-33.611107
3621.093750	-34.960335
3625.000000	-36.518005
3628.906250	-31.911911
3632.812500	-32.974319
3636.718750	-33.009254
3640.625000	-31.888683
3644.531250	-33.017708
3648.437500	-33.665077
3652.343750	-33.558002
3656.250000	-35.716145
3660.156250	-35.075851
3664.062500	-32.814194
3667.968750	-35.150696
3671.875000	-34.234501
3675.781250	-33.627350
3679.687500	-38.114857
3683.593750	-36.217869
3687.500000	-34.266621
3691.406250	-34.795437
3695.312500	-33.117119
3699.218750	-34.633617
3703.125000	-34.677750
3707.031250	-32.787834
3710.937500	-33.442371
3714.843750	-37.864208
3718.750000	-34.149311
3722.656250	-33.769566
3726.562500	-32.563911
3730.468750	-38.449322
3734.375000	-33.988220
3738.281250	-30.799160
3742.187500	-32.579731
3746.093750	-35.572254
3750.000000	-34.218185
3753.906250	-33.135777
3757.812500	-34.561878
3761.718750	-37.060535
3765.625000	-33.750851
3769.531250	-34.049946
3773.437500	-33.382046
3777.343750	-33.081062
3781.250000	-32.894142
3785.156250	-30.398241
3789.062500	-34.170250
3792.968750	-36.439281
3796.875000	-33.841099
3800.781250	-36.155346
3804.687500	-32.469585
3808.593750	-35.299908
3812.500000	-38.764641
3816.406250	-31.598822
3820.312500	-32.461304
3824.218750	-35.768192
3828.125000	-35.344166
3832.031250	-35.214367
3835.937500	-34.294777
3839.843750	-32.112770
3843.750000	-30.015562
3847.656250	-33.350975
3851.562500	-31.366400
3855.468750	-32.227821
3859.375000	-34.595882
3863.281250	-37.665337
3867.187500	-32.404202
3871.093750	-31.952019
3875.000000	-32.507706
3878.906250	-31.535116
3882.812500	-33.795879
3886.718750	-36.480129
3890.625000	-34.531937
3894.531250	-34.670563
3898.437500	-34.450672
3902.343750	-35.284790
3906.250000	-36.520443
3910.156250	-30.799074
3914.062500	-30.826815
3917.968750	-34.882702
3921.875000	-33.414330
3925.781250	-35.605232
3929.687500	-34.427952
3933.593750	-32.927494
3937.500000	-34.464218
3941.406250	-32.854469
3945.312500	-32.201256
3949.218750	-34.472195
3953.125000	-33.385696
3957.031250	-33.921711
3960.937500	-33.000683
3964.843750	-33.216278
3968.750000	-36.414772
3972.656250	-34.776386
3976.562500	-36.308693
3980.468750	-33.352482
3984.375000	-33.072811
3988.281250	-33.549950
3992.187500	-34.671005
3996.093750	-36.283588
