Частота (Гц)	Уровень (дБ)
767,578125	-33,385384
769,531250	-30,157549
771,484375	-30,238096
773,437500	-34,664822
775,390625	-31,956137
777,343750	-31,581112
779,296875	-31,786762
781,250000	-29,654327
783,203125	-26,301121
785,156250	-26,246552
787,109375	-33,930088
789,062500	-31,262014
791,015625	-37,306561
792,968750	-35,469490
794,921875	-26,741821
796,875000	-29,552240
798,828125	-27,182161
800,781250	-30,038153
802,734375	-29,035299
804,687500	-27,869061
806,640625	-31,505516
808,593750	-28,872992
810,546875	-27,641342
812,500000	-30,282831
814,453125	-33,805702
816,406250	-27,294449
818,359375	-26,028751
820,312500	-31,201809
822,265625	-30,453777
824,218750	-36,741997
826,171875	-32,531986
828,125000	-32,212097
830,078125	-40,301243
832,031250	-30,943964
833,984375	-27,189148
835,937500	-25,023554
837,890625	-27,744057
839,843750	-28,932293
841,796875	-28,519508
843,750000	-38,257435
845,703125	-35,935219
847,656250	-28,611046
849,609375	-26,125010
851,562500	-30,691610
853,515625	-40,201599
855,468750	-41,011253
857,421875	-38,617466
859,375000	-32,212559
861,328125	-28,141195
863,281250	-27,236900
865,234375	-27,232979
867,187500	-27,115316
869,140625	-30,733139
871,093750	-25,782148
873,046875	-23,759005
875,000000	-24,901218
876,953125	-27,648912
878,906250	-28,549795
880,859375	-35,001572
882,812500	-30,915283
884,765625	-27,692257
886,718750	-32,373558
888,671875	-32,269196
890,625000	-31,183432
892,578125	-30,841764
894,531250	-29,676790
896,484375	-32,380318
898,437500	-30,219622
900,390625	-30,498367
902,343750	-27,908897
904,296875	-30,723465
906,250000	-32,070728
908,203125	-35,224308
910,156250	-30,093002
912,109375	-26,965153
914,062500	-33,469753
916,015625	-33,631851
917,968750	-27,728416
919,921875	-27,743521
921,875000	-34,930794
923,828125	-43,624432
925,781250	-38,658909
927,734375	-31,223557
929,687500	-31,894636
931,640625	-30,876947
933,593750	-35,687157
935,546875	-30,818396
937,500000	-30,532612
939,453125	-28,382311
941,406250	-25,812109
943,359375	-26,246195
945,312500	-31,316868
947,265625	-29,468945
949,218750	-29,548441
951,171875	-31,023359
953,125000	-34,933819
955,078125	-29,111528
957,031250	-26,811333
958,984375	-42,010281
960,937500	-29,933262
962,890625	-36,021633
964,843750	-44,139820
966,796875	-34,088982
968,750000	-33,512054
970,703125	-31,266760
972,656250	-31,566561
974,609375	-33,081108
976,562500	-34,524643
978,515625	-31,460779
980,468750	-29,876732
982,421875	-29,701885
984,375000	-38,967587
986,328125	-35,121696
988,281250	-28,785349
990,234375	-29,557407
992,187500	-30,681507
994,140625	-32,711250
996,093750	-30,420397
998,046875	-29,040632
1000,000000	-29,170992
1001,953125	-30,915842
1003,906250	-29,512304
1005,859375	-28,880241
1007,812500	-25,369141
1009,765625	-25,670162
1011,718750	-31,449213
1013,671875	-30,537981
1015,625000	-27,583200
1017,578125	-28,764898
1019,531250	-28,474342
1021,484375	-34,757339
1023,437500	-31,606075
1025,390625	-26,090071
1027,343750	-30,000607
1029,296875	-33,164745
1031,250000	-31,350130
1033,203125	-31,020601
1035,156250	-30,128714
1037,109375	-29,495636
1039,062500	-38,327633
1041,015625	-30,705770
1042,968750	-32,315460
1044,921875	-34,070339
1046,875000	-36,584053
1048,828125	-35,811604
1050,781250	-39,632172
1052,734375	-33,944492
1054,687500	-36,648243
1056,640625	-34,082306
1058,593750	-34,613331
1060,546875	-33,863255
1062,500000	-30,959852
1064,453125	-36,502731
1066,406250	-32,345833
1068,359375	-32,534668
1070,312500	-30,562792
1072,265625	-30,373236
1074,218750	-29,039671
1076,171875	-30,465757
1078,125000	-32,947720
1080,078125	-30,535437
1082,031250	-25,025684
1083,984375	-26,756340
1085,937500	-26,303471
1087,890625	-31,342232
1089,843750	-29,978497
1091,796875	-25,380476
1093,750000	-29,502089
1095,703125	-32,193497
1097,656250	-26,928162
1099,609375	-27,238529
1101,562500	-28,073555
1103,515625	-25,665455
1105,468750	-26,508278
1107,421875	-26,304068
1109,375000	-26,644342
1111,328125	-25,329777
1113,281250	-30,024586
1115,234375	-36,638935
1117,187500	-27,778271
1119,140625	-26,406889
1121,093750	-27,216421
1123,046875	-33,971508
1125,000000	-28,718349
1126,953125	-28,017839
1128,906250	-23,798313
1130,859375	-21,318487
1132,812500	-23,360504
1134,765625	-26,846203
1136,718750	-31,250690
1138,671875	-37,225159
1140,625000	-34,861256
1142,578125	-32,429794
1144,531250	-32,990051
1146,484375	-33,660797
1148,437500	-34,536732
1150,390625	-32,359131
1152,343750	-32,310352
1154,296875	-31,933674
1156,250000	-29,640949
1158,203125	-26,244505
1160,156250	-25,651634
1162,109375	-28,944872
1164,062500	-33,694824
1166,015625	-28,980366
1167,968750	-26,738720
1169,921875	-24,037024
1171,875000	-30,513597
1173,828125	-30,918676
1175,781250	-27,131622
1177,734375	-30,598906
1179,687500	-35,262939
1181,640625	-33,200813
1183,593750	-27,411404
1185,546875	-30,769602
1187,500000	-35,384422
1189,453125	-31,246126
1191,406250	-25,132830
1193,359375	-26,409809
1195,312500	-33,126499
1197,265625	-25,848640
1199,218750	-27,698858
1201,171875	-35,582752
1203,125000	-32,128120
1205,078125	-29,204561
1207,031250	-28,297916
1208,984375	-27,739071
1210,937500	-35,164165
1212,890625	-32,113968
1214,843750	-32,641682
1216,796875	-33,512478
1218,750000	-30,143942
1220,703125	-32,591831
1222,656250	-31,570896
1224,609375	-30,059261
1226,562500	-31,335484
1228,515625	-34,068787
1230,468750	-29,580038
1232,421875	-28,818434
1234,375000	-31,995110
1236,328125	-28,812294
1238,281250	-28,404472
1240,234375	-27,052912
1242,187500	-26,082693
1244,140625	-30,698643
1246,093750	-30,227013
1248,046875	-27,518000
1250,000000	-27,369001
1251,953125	-33,020561
1253,906250	-26,425764
1255,859375	-25,521385
1257,812500	-26,487139
1259,765625	-26,013666
1261,718750	-27,130411
1263,671875	-29,920845
1265,625000	-26,834406
1267,578125	-25,263124
1269,531250	-27,260420
1271,484375	-27,564219
1273,437500	-28,612019
1275,390625	-27,965559
1277,343750	-28,011549
1279,296875	-34,968071
1281,250000	-37,361347
1283,203125	-29,648872
1285,156250	-28,115793
1287,109375	-28,155947
1289,062500	-31,169733
1291,015625	-30,235954
1292,968750	-32,626369
1294,921875	-34,312187
1296,875000	-32,034657
1298,828125	-32,836201
1300,781250	-27,321165
1302,734375	-33,759468
1304,687500	-27,988861
1306,640625	-28,159271
1308,593750	-34,554356
1310,546875	-29,481115
1312,500000	-26,461981
1314,453125	-31,139921
1316,406250	-34,334099
1318,359375	-33,093681
1320,312500	-32,845516
1322,265625	-29,927305
1324,218750	-27,779480
1326,171875	-27,667274
1328,125000	-30,212132
1330,078125	-31,290892
1332,031250	-25,312269
1333,984375	-25,384663
1335,937500	-30,758961
1337,890625	-31,185837
1339,843750	-27,973244
1341,796875	-31,575537
1343,750000	-49,539616
1345,703125	-31,717506
1347,656250	-28,633587
1349,609375	-31,097851
1351,562500	-28,311796
1353,515625	-32,435024
1355,468750	-35,906517
1357,421875	-34,294369
1359,375000	-31,371422
1361,328125	-35,145866
1363,281250	-28,884174
1365,234375	-26,392122
1367,187500	-27,114485
1369,140625	-26,124672
1371,093750	-28,344538
1373,046875	-28,800522
1375,000000	-34,990685
1376,953125	-35,179276
1378,906250	-36,247894
1380,859375	-32,093403
1382,812500	-28,788813
1384,765625	-35,466045
1386,718750	-33,925385
1388,671875	-29,307730
1390,625000	-32,160191
1392,578125	-27,025724
1394,531250	-33,076008
1396,484375	-27,934338
1398,437500	-32,055817
1400,390625	-30,298128
1402,343750	-31,606924
1404,296875	-27,573036
1406,250000	-28,330938
1408,203125	-29,953918
1410,156250	-31,694569
1412,109375	-32,834873
1414,062500	-26,744715
1416,015625	-31,650179
1417,968750	-27,082579
1419,921875	-30,645231
1421,875000	-26,946310
1423,828125	-31,415138
1425,781250	-27,320047
1427,734375	-27,912169
1429,687500	-36,491123
1431,640625	-30,851198
1433,593750	-27,131578
1435,546875	-34,877636
1437,500000	-31,494314
1439,453125	-32,008965
1441,406250	-33,117893
1443,359375	-33,885590
1445,312500	-33,932495
1447,265625	-36,477695
1449,218750	-29,497786
1451,171875	-33,061836
1453,125000	-32,322338
1455,078125	-32,933155
1457,031250	-32,680756
1458,984375	-38,580185
1460,937500	-30,865366
1462,890625	-28,024668
1464,843750	-31,928522
1466,796875	-31,572407
1468,750000	-29,556356
1470,703125	-39,005226
1472,656250	-30,558945
1474,609375	-27,169487
1476,562500	-25,487879
1478,515625	-27,314636
1480,468750	-30,928339
1482,421875	-27,067783
1484,375000	-29,530642
1486,328125	-36,096207
1488,281250	-27,830803
1490,234375	-33,261543
1492,187500	-32,792110
1494,140625	-31,530699
1496,093750	-33,080853
1498,046875	-29,480806
1500,000000	-28,629017
1501,953125	-36,756214
1503,906250	-30,705942
1505,859375	-30,344919
1507,812500	-26,355129
1509,765625	-29,972641
1511,718750	-27,346901
1513,671875	-31,414595
1515,625000	-34,896851
1517,578125	-28,268372
1519,531250	-27,609571
1521,484375	-29,744869
1523,437500	-29,521673
1525,390625	-26,934006
1527,343750	-33,266552
1529,296875	-35,052265
1531,250000	-31,298347
1533,203125	-27,176096
1535,156250	-28,982761
1537,109375	-32,890537
1539,062500	-34,249699
1541,015625	-31,356535
1542,968750	-25,402346
1544,921875	-27,807230
1546,875000	-31,106682
1548,828125	-28,483315
1550,781250	-27,069399
1552,734375	-31,393112
1554,687500	-29,016384
1556,640625	-30,092266
1558,593750	-34,286015
1560,546875	-34,863075
1562,500000	-31,400629
1564,453125	-32,033607
1566,406250	-33,283283
1568,359375	-29,734152
1570,312500	-28,254204
1572,265625	-28,500961
1574,218750	-29,635538
1576,171875	-27,860928
1578,125000	-26,464859
1580,078125	-29,152874
1582,031250	-36,233349
1583,984375	-41,116692
1585,937500	-41,417572
1587,890625	-30,610218
1589,843750	-31,213114
1591,796875	-27,727402
1593,750000	-25,871281
1595,703125	-26,414843
1597,656250	-29,705606
1599,609375	-33,774700
1601,562500	-32,002502
1603,515625	-32,198166
1605,468750	-35,365795
1607,421875	-26,445250
1609,375000	-30,859011
1611,328125	-25,354733
1613,281250	-32,579578
1615,234375	-28,257969
1617,187500	-30,808964
1619,140625	-29,929489
1621,093750	-30,363289
1623,046875	-28,885616
1625,000000	-30,310163
1626,953125	-36,988323
1628,906250	-45,058659
1630,859375	-30,822126
1632,812500	-35,598740
1634,765625	-30,482733
1636,718750	-32,547440
1638,671875	-33,587582
1640,625000	-29,400421
1642,578125	-29,941750
1644,531250	-34,338646
1646,484375	-32,387592
1648,437500	-32,495438
1650,390625	-32,300034
1652,343750	-28,566072
1654,296875	-29,916422
1656,250000	-38,178890
1658,203125	-32,637676
1660,156250	-40,729649
1662,109375	-31,368193
1664,062500	-28,308882
1666,015625	-28,379232
1667,968750	-29,300365
1669,921875	-31,620060
1671,875000	-31,992529
1673,828125	-33,309540
1675,781250	-25,784616
1677,734375	-27,414314
1679,687500	-32,489204
1681,640625	-33,897770
1683,593750	-36,294445
1685,546875	-31,175138
1687,500000	-32,943699
1689,453125	-28,318045
1691,406250	-29,971664
1693,359375	-28,346687
1695,312500	-29,885416
1697,265625	-30,974773
1699,218750	-45,567020
1701,171875	-29,870380
1703,125000	-27,873026
1705,078125	-29,986618
1707,031250	-29,598974
1708,984375	-33,435535
1710,937500	-32,833385
1712,890625	-28,896662
1714,843750	-28,493696
1716,796875	-30,012152
1718,750000	-28,656506
1720,703125	-26,840115
1722,656250	-30,545336
1724,609375	-26,412289
1726,562500	-33,344151
1728,515625	-30,975807
1730,468750	-30,926773
1732,421875	-39,018574
1734,375000	-31,448574
1736,328125	-28,201696
1738,281250	-26,929914
1740,234375	-26,365196
1742,187500	-30,121037
1744,140625	-41,082794
1746,093750	-29,975861
1748,046875	-29,164413
1750,000000	-35,813286
1751,953125	-27,976778
1753,906250	-30,388500
1755,859375	-27,859423
1757,812500	-30,220421
1759,765625	-31,246620
1761,718750	-28,976284
1763,671875	-31,712379
1765,625000	-40,806713
1767,578125	-38,723324
1769,531250	-33,729179
1771,484375	-28,273666
1773,437500	-29,404774
1775,390625	-37,009075
1777,343750	-36,730652
1779,296875	-39,943932
1781,250000	-30,650101
1783,203125	-26,148415
1785,156250	-32,288101
1787,109375	-28,485731
1789,062500	-31,409130
1791,015625	-32,346722
1792,968750	-29,809561
1794,921875	-31,877146
1796,875000	-29,880306
1798,828125	-29,310072
1800,781250	-30,697901
1802,734375	-27,801872
1804,687500	-26,836361
1806,640625	-30,009184
1808,593750	-32,691223
1810,546875	-30,078852
1812,500000	-26,479527
1814,453125	-26,493177
1816,406250	-27,917805
1818,359375	-31,619165
1820,312500	-31,372993
1822,265625	-32,722759
1824,218750	-41,200245
1826,171875	-33,605469
1828,125000	-27,724800
1830,078125	-31,334848
1832,031250	-33,794422
1833,984375	-36,526405
1835,937500	-34,240376
1837,890625	-29,310560
1839,843750	-30,985033
1841,796875	-34,804024
1843,750000	-29,836161
1845,703125	-26,487841
1847,656250	-24,920599
1849,609375	-26,726095
1851,562500	-28,003189
1853,515625	-35,072548
1855,468750	-36,652073
1857,421875	-33,972435
1859,375000	-31,616638
1861,328125	-32,601528
1863,281250	-33,234684
1865,234375	-36,773205
1867,187500	-37,795101
1869,140625	-28,157383
1871,093750	-26,728901
1873,046875	-30,211790
1875,000000	-35,717594
1876,953125	-29,496471
1878,906250	-27,131233
1880,859375	-34,748714
1882,812500	-28,967901
1884,765625	-28,994125
1886,718750	-36,661728
1888,671875	-31,382389
1890,625000	-30,778296
1892,578125	-31,024847
1894,531250	-35,174999
1896,484375	-35,141693
1898,437500	-34,320847
1900,390625	-29,806105
1902,343750	-27,374857
1904,296875	-26,712170
1906,250000	-26,555225
1908,203125	-29,138418
1910,156250	-28,149883
1912,109375	-27,348442
1914,062500	-32,436733
1916,015625	-28,417471
1917,968750	-35,671165
1919,921875	-33,492031
1921,875000	-30,812107
1923,828125	-29,107782
1925,781250	-26,170410
1927,734375	-26,988985
1929,687500	-30,907434
1931,640625	-26,821024
1933,593750	-28,651745
1935,546875	-28,248674
1937,500000	-26,597097
1939,453125	-28,251070
1941,406250	-27,774632
1943,359375	-34,190002
1945,312500	-26,289289
1947,265625	-27,210756
1949,218750	-30,129276
1951,171875	-34,192261
1953,125000	-33,974953
1955,078125	-43,473095
1957,031250	-34,448502
1958,984375	-37,416679
1960,937500	-28,896803
1962,890625	-26,221514
1964,843750	-26,501942
1966,796875	-32,689529
1968,750000	-31,167261
1970,703125	-29,677708
1972,656250	-32,229179
1974,609375	-29,595037
1976,562500	-31,082010
1978,515625	-32,822491
1980,468750	-34,591953
1982,421875	-37,452225
1984,375000	-33,486259
1986,328125	-30,086313
1988,281250	-30,426346
1990,234375	-45,226158
1992,187500	-32,247917
1994,140625	-31,282961
1996,093750	-42,925190
1998,046875	-32,024319
2000,000000	-30,824196
2001,953125	-32,539749
2003,906250	-33,557911
2005,859375	-27,538523
2007,812500	-29,312683
2009,765625	-32,749237
2011,718750	-32,907467
2013,671875	-27,533304
2015,625000	-31,225266
2017,578125	-35,733437
2019,531250	-33,875404
2021,484375	-31,581238
2023,437500	-33,691540
2025,390625	-34,992828
2027,343750	-34,269058
2029,296875	-26,256399
2031,250000	-33,131332
2033,203125	-36,110447
2035,156250	-30,468348
2037,109375	-27,975803
2039,062500	-29,809916
2041,015625	-24,866585
2042,968750	-26,396538
2044,921875	-32,875328
2046,875000	-33,102085
2048,828125	-26,456234
2050,781250	-26,339241
2052,734375	-29,005939
2054,687500	-26,029139
2056,640625	-34,080620
2058,593750	-29,777411
2060,546875	-27,721270
2062,500000	-29,974752
2064,453125	-28,701630
2066,406250	-31,126749
2068,359375	-33,282421
2070,312500	-27,139975
2072,265625	-30,118296
2074,218750	-35,583435
2076,171875	-34,286358
2078,125000	-30,295002
2080,078125	-28,419233
2082,031250	-38,624481
2083,984375	-27,793764
2085,937500	-27,581453
2087,890625	-28,137161
2089,843750	-32,426479
2091,796875	-33,399620
2093,750000	-29,520994
2095,703125	-30,333467
2097,656250	-27,288359
2099,609375	-29,264179
2101,562500	-31,829151
2103,515625	-31,388222
2105,468750	-30,772938
2107,421875	-32,894402
2109,375000	-32,980125
2111,328125	-28,510698
2113,281250	-28,804358
2115,234375	-36,029652
2117,187500	-29,992661
2119,140625	-27,257504
2121,093750	-28,491280
2123,046875	-36,564262
2125,000000	-33,821400
2126,953125	-28,520117
2128,906250	-29,118116
2130,859375	-30,178217
2132,812500	-26,753334
2134,765625	-25,928825
2136,718750	-28,042099
2138,671875	-27,149130
2140,625000	-27,817005
2142,578125	-31,113167
2144,531250	-32,455402
2146,484375	-27,784382
2148,437500	-29,593107
2150,390625	-29,390987
2152,343750	-29,829268
2154,296875	-32,646805
2156,250000	-28,430435
2158,203125	-30,268639
2160,156250	-30,045355
2162,109375	-27,731792
2164,062500	-32,775047
2166,015625	-30,844255
2167,968750	-34,561680
2169,921875	-36,102581
2171,875000	-30,748323
2173,828125	-35,718933
2175,781250	-29,990114
2177,734375	-32,744110
2179,687500	-32,476463
2181,640625	-38,843319
2183,593750	-31,456339
2185,546875	-29,071148
2187,500000	-25,046312
2189,453125	-26,899773
2191,406250	-37,034534
2193,359375	-31,845842
2195,312500	-30,201605
2197,265625	-34,973164
2199,218750	-34,315815
2201,171875	-28,617748
2203,125000	-26,253946
2205,078125	-28,502783
2207,031250	-37,979950
2208,984375	-37,559917
2210,937500	-36,164303
2212,890625	-36,546741
2214,843750	-30,416025
2216,796875	-30,315687
2218,750000	-32,701054
2220,703125	-34,172478
2222,656250	-31,511486
2224,609375	-27,735163
2226,562500	-33,707268
2228,515625	-30,047520
2230,468750	-31,111219
2232,421875	-27,534649
2234,375000	-28,749079
2236,328125	-32,830551
2238,281250	-27,323952
2240,234375	-26,508142
2242,187500	-29,032988
2244,140625	-33,668343
2246,093750	-34,086281
2248,046875	-32,741772
2250,000000	-29,792990
2251,953125	-28,265776
2253,906250	-26,669750
2255,859375	-29,363462
2257,812500	-32,700974
2259,765625	-31,015247
2261,718750	-31,801590
2263,671875	-26,011610
2265,625000	-29,388355
2267,578125	-26,986799
2269,531250	-30,476089
2271,484375	-34,667564
2273,437500	-32,724224
2275,390625	-30,197721
2277,343750	-27,149845
2279,296875	-31,227888
2281,250000	-30,110792
2283,203125	-32,379139
2285,156250	-31,887455
2287,109375	-38,098690
2289,062500	-28,132389
2291,015625	-32,601395
2292,968750	-33,969872
2294,921875	-33,892212
2296,875000	-33,802876
2298,828125	-27,663469
2300,781250	-31,053003
2302,734375	-34,038158
2304,687500	-26,665030
2306,640625	-26,503843
2308,593750	-29,247055
2310,546875	-27,393538
2312,500000	-33,133640
2314,453125	-37,414654
2316,406250	-31,592194
2318,359375	-29,108120
2320,312500	-26,659044
2322,265625	-23,351557
2324,218750	-25,845722
2326,171875	-30,097380
2328,125000	-28,903843
2330,078125	-33,144054
2332,031250	-31,917740
2333,984375	-23,617851
2335,937500	-26,769560
2337,890625	-36,785118
2339,843750	-33,812431
2341,796875	-36,073685
2343,750000	-29,859676
2345,703125	-27,978834
2347,656250	-27,291649
2349,609375	-25,394953
2351,562500	-25,692451
2353,515625	-29,141632
2355,468750	-30,241995
