Частота (Гц)	Уровень (дБ)
3367.187500	-28.904844
3375.000000	-28.462828
3382.812500	-30.709452
3390.625000	-31.312984
3398.437500	-31.797197
3406.250000	-31.625120
3414.062500	-31.591734
3421.875000	-29.073235
3429.687500	-29.934681
3437.500000	-30.208139
3445.312500	-31.306101
3453.125000	-31.036577
3460.937500	-32.183369
3468.750000	-30.844471
3476.562500	-29.113525
3484.375000	-30.462193
3492.187500	-29.528315
3500.000000	-29.718410
3507.812500	-30.889334
3515.625000	-33.506332
3523.437500	-33.809166
3531.250000	-29.633718
3539.062500	-30.360384
3546.875000	-31.748857
3554.687500	-31.455448
3562.500000	-32.757324
3570.312500	-31.492189
3578.125000	-30.388212
3585.937500	-32.626595
3593.750000	-31.918316
3601.562500	-30.954813
3609.375000	-32.358513
3617.187500	-31.339146
3625.000000	-31.647383
3632.812500	-29.879099
3640.625000	-29.517305
3648.437500	-30.802092
3656.250000	-31.646803
3664.062500	-31.005430
3671.875000	-31.450796
3679.687500	-33.461742
3687.500000	-32.104740
3695.312500	-31.195328
3703.125000	-30.302309
3710.937500	-31.009706
3718.750000	-32.164959
3726.562500	-31.103598
3734.375000	-29.969843
3742.187500	-29.591629
3750.000000	-30.690441
3757.812500	-32.062683
3765.625000	-31.329849
3773.437500	-29.968048
3781.250000	-29.010057
3789.062500	-30.187094
3796.875000	-30.691622
3804.687500	-30.800646
3812.500000	-31.455425
3820.312500	-30.315958
3828.125000	-32.483444
3835.937500	-31.065653
3843.750000	-28.950230
3851.562500	-28.734734
3859.375000	-29.306868
3867.187500	-29.134005
3875.000000	-29.148458
3882.812500	-31.396358
3890.625000	-32.327248
3898.437500	-31.729582
3906.250000	-30.682386
3914.062500	-28.948723
3921.875000	-31.157492
3929.687500	-30.988350
3937.500000	-31.218111
3945.312500	-30.497604
3953.125000	-30.584238
3960.937500	-30.689817
3968.750000	-32.157322
3976.562500	-30.849058
3984.375000	-30.151396
3992.187500	-32.333485
