Частота (Гц)	Уровень (дБ)
1718.750000	-40.030704
1734.375000	-27.382814
1750.000000	-30.734819
1765.625000	-26.819445
1781.250000	-30.467365
1796.875000	-29.435987
1812.500000	-29.176149
1828.125000	-34.332645
1843.750000	-33.040405
1859.375000	-28.093866
1875.000000	-27.123779
1890.625000	-29.289509
1906.250000	-25.598841
1921.875000	-37.995525
1937.500000	-33.536514
1953.125000	-38.471691
1968.750000	-33.441032
1984.375000	-10.104342
2000.000000	-3.386122
2015.625000	-11.926932
2031.250000	-36.469074
2046.875000	-31.795679
2062.500000	-27.574274
2078.125000	-35.263084
2093.750000	-29.776117
2109.375000	-26.973267
2125.000000	-23.138029
2140.625000	-36.283741
2156.250000	-39.256424
2171.875000	-29.145041
2187.500000	-30.191559
2203.125000	-28.873940
2218.750000	-42.823154
2234.375000	-41.490654
2250.000000	-27.115160
2265.625000	-30.657646
2281.250000	-32.154713
2296.875000	-30.627432
2312.500000	-35.818508
2328.125000	-30.616987
2343.750000	-38.721382
2359.375000	-39.065872
2375.000000	-24.316410
2390.625000	-22.377729
2406.250000	-25.749874
2421.875000	-28.864738
2437.500000	-26.435774
2453.125000	-29.553915
2468.750000	-27.322184
2484.375000	-21.695278
2500.000000	-27.988468
2515.625000	-26.407684
2531.250000	-21.601944
2546.875000	-27.459715
2562.500000	-31.377836
2578.125000	-24.679636
2593.750000	-27.293737
2609.375000	-24.864998
2625.000000	-26.003750
2640.625000	-29.235630
2656.250000	-40.287067
2671.875000	-28.130270
2687.500000	-25.101648
2703.125000	-26.347876
2718.750000	-31.052525
2734.375000	-27.594477
2750.000000	-37.457043
2765.625000	-25.892666
2781.250000	-28.634953
2796.875000	-35.175072
2812.500000	-38.852669
2828.125000	-39.788563
2843.750000	-30.737551
2859.375000	-34.803257
2875.000000	-28.775900
2890.625000	-39.024075
2906.250000	-27.067072
2921.875000	-31.074284
2937.500000	-28.006878
2953.125000	-32.000275
2968.750000	-26.723322
2984.375000	-28.155264
3000.000000	-31.824308
3015.625000	-31.344484
3031.250000	-30.636578
3046.875000	-32.460972
3062.500000	-27.280415
3078.125000	-25.177134
3093.750000	-26.236027
3109.375000	-30.797592
3125.000000	-25.279556
3140.625000	-23.710535
3156.250000	-28.217846
3171.875000	-28.593666
3187.500000	-27.830420
3203.125000	-31.308527
3218.750000	-36.727329
3234.375000	-29.434656
3250.000000	-26.553263
3265.625000	-29.799765
3281.250000	-29.963108
3296.875000	-39.843967
3312.500000	-33.577297
3328.125000	-25.263458
3343.750000	-25.734461
3359.375000	-32.216728
3375.000000	-31.308586
3390.625000	-26.190237
3406.250000	-31.538528
3421.875000	-36.236019
3437.500000	-33.756340
3453.125000	-37.582951
3468.750000	-28.337727
3484.375000	-27.777254
3500.000000	-30.784151
3515.625000	-33.582172
3531.250000	-29.347626
3546.875000	-31.738821
3562.500000	-28.261992
3578.125000	-34.956097
3593.750000	-36.863338
3609.375000	-28.211666
3625.000000	-43.240639
3640.625000	-26.964226
3656.250000	-33.472015
3671.875000	-31.196854
3687.500000	-25.227835
3703.125000	-23.234400
3718.750000	-21.258499
3734.375000	-21.220158
3750.000000	-27.964592
3765.625000	-30.501553
3781.250000	-40.046982
3796.875000	-29.935741
3812.500000	-31.044653
3828.125000	-34.162632
3843.750000	-40.812214
3859.375000	-31.838589
3875.000000	-26.831715
3890.625000	-30.936510
3906.250000	-28.890402
3921.875000	-32.348778
3937.500000	-27.728945
3953.125000	-30.108747
3968.750000	-51.660583
3984.375000	-30.360226
