Частота (Гц)	Уровень (дБ)
1125.000000	-35.555538
1128.906250	-37.008766
1132.812500	-30.474312
1136.718750	-34.224209
1140.625000	-42.748608
1144.531250	-34.173965
1148.437500	-33.936272
1152.343750	-48.074688
1156.250000	-49.570843
1160.156250	-34.732601
1164.062500	-31.056124
1167.968750	-28.815292
1171.875000	-25.355730
1175.781250	-32.819057
1179.687500	-32.429680
1183.593750	-30.782337
1187.500000	-36.889580
1191.406250	-31.590763
1195.312500	-36.468605
1199.218750	-45.480125
1203.125000	-36.774006
1207.031250	-36.470863
1210.937500	-40.190571
1214.843750	-37.591331
1218.750000	-32.426880
1222.656250	-28.838417
1226.562500	-34.849094
1230.468750	-32.454018
1234.375000	-32.238068
1238.281250	-39.630039
1242.187500	-41.064121
1246.093750	-48.250183
1250.000000	-41.331757
1253.906250	-50.587769
1257.812500	-48.456760
1261.718750	-29.864428
1265.625000	-29.613886
1269.531250	-29.356705
1273.437500	-33.600842
1277.343750	-38.822342
1281.250000	-36.551632
1285.156250	-36.588768
1289.062500	-27.152096
1292.968750	-32.173763
1296.875000	-35.378872
1300.781250	-36.408482
1304.687500	-38.756813
1308.593750	-28.809717
1312.500000	-31.150927
1316.406250	-35.224934
1320.312500	-28.786205
1324.218750	-31.852089
1328.125000	-39.367981
1332.031250	-43.869041
1335.937500	-49.918697
1339.843750	-34.842514
1343.750000	-37.103516
1347.656250	-39.507526
1351.562500	-36.213032
1355.468750	-33.748924
1359.375000	-27.519281
1363.281250	-32.660683
1367.187500	-33.617455
1371.093750	-40.109192
1375.000000	-36.854042
1378.906250	-35.007435
1382.812500	-36.240643
1386.718750	-38.040257
1390.625000	-43.114609
1394.531250	-39.210732
1398.437500	-39.188957
1402.343750	-38.744255
1406.250000	-40.561230
1410.156250	-39.286900
1414.062500	-38.956264
1417.968750	-33.475368
1421.875000	-29.831627
1425.781250	-36.091316
1429.687500	-31.320486
1433.593750	-34.350586
1437.500000	-32.339058
1441.406250	-42.781647
1445.312500	-45.620419
1449.218750	-41.272137
1453.125000	-46.950729
1457.031250	-36.075909
1460.937500	-30.786499
1464.843750	-33.079697
1468.750000	-38.634907
1472.656250	-30.078207
1476.562500	-36.982635
1480.468750	-45.504353
1484.375000	-33.139233
1488.281250	-31.792074
1492.187500	-43.586742
1496.093750	-33.144787
1500.000000	-32.035503
1503.906250	-34.712261
1507.812500	-35.182152
1511.718750	-28.661665
1515.625000	-28.256399
1519.531250	-31.404236
1523.437500	-36.624554
1527.343750	-34.901123
1531.250000	-27.632633
1535.156250	-28.915079
1539.062500	-33.525784
1542.968750	-30.617558
1546.875000	-37.996937
1550.781250	-33.396091
1554.687500	-39.536385
1558.593750	-36.173355
1562.500000	-36.173672
1566.406250	-37.412540
1570.312500	-38.400494
1574.218750	-34.007317
1578.125000	-39.569874
1582.031250	-33.116695
1585.937500	-38.916622
1589.843750	-36.984314
1593.750000	-39.044617
1597.656250	-36.307781
1601.562500	-48.151394
1605.468750	-44.903427
1609.375000	-40.675301
1613.281250	-34.867279
1617.187500	-34.617825
1621.093750	-31.768118
1625.000000	-38.959335
1628.906250	-29.931486
1632.812500	-29.008778
1636.718750	-33.107075
1640.625000	-43.682259
1644.531250	-43.383602
1648.437500	-38.044025
1652.343750	-42.724026
1656.250000	-42.615925
1660.156250	-29.264935
1664.062500	-28.888271
1667.968750	-30.599014
1671.875000	-34.619961
1675.781250	-36.533051
1679.687500	-38.125481
1683.593750	-45.839077
1687.500000	-32.187126
1691.406250	-34.561703
1695.312500	-36.466999
1699.218750	-36.820709
1703.125000	-30.247768
1707.031250	-31.734962
1710.937500	-34.660400
1714.843750	-36.476963
1718.750000	-31.963734
1722.656250	-31.494833
1726.562500	-37.392643
1730.468750	-39.453979
1734.375000	-38.483421
1738.281250	-32.809456
1742.187500	-39.472088
1746.093750	-34.298584
1750.000000	-28.485804
1753.906250	-32.510120
1757.812500	-42.216160
1761.718750	-38.954567
1765.625000	-33.938801
1769.531250	-33.644333
1773.437500	-31.236341
1777.343750	-40.397747
1781.250000	-43.247746
1785.156250	-45.271000
1789.062500	-36.539612
1792.968750	-35.285686
1796.875000	-76.815903
1800.781250	-36.896904
1804.687500	-32.251347
1808.593750	-46.539803
1812.500000	-35.065231
1816.406250	-40.542973
1820.312500	-35.897335
1824.218750	-37.805428
1828.125000	-31.988270
1832.031250	-30.828619
1835.937500	-44.722469
1839.843750	-50.564400
1843.750000	-45.615543
1847.656250	-39.213085
1851.562500	-48.784325
1855.468750	-38.212097
1859.375000	-38.183895
1863.281250	-32.394550
1867.187500	-37.734402
1871.093750	-36.871010
1875.000000	-33.052307
1878.906250	-33.676582
1882.812500	-31.653402
1886.718750	-37.741516
1890.625000	-35.721382
1894.531250	-36.672398
1898.437500	-35.853161
1902.343750	-31.436541
1906.250000	-33.315491
1910.156250	-43.025131
1914.062500	-39.224789
1917.968750	-31.459543
1921.875000	-30.718283
1925.781250	-31.372835
1929.687500	-32.769768
1933.593750	-35.181080
1937.500000	-38.141769
1941.406250	-43.571278
1945.312500	-39.006905
1949.218750	-45.698334
1953.125000	-38.151054
1957.031250	-31.963875
1960.937500	-28.346121
1964.843750	-28.517920
1968.750000	-34.064911
1972.656250	-35.409248
1976.562500	-31.875013
1980.468750	-30.685957
1984.375000	-32.579582
1988.281250	-33.528214
1992.187500	-29.898518
1996.093750	-9.904594
2000.000000	-2.988736
2003.906250	-10.321790
2007.812500	-30.944555
2011.718750	-35.174026
2015.625000	-31.783638
2019.531250	-32.491779
2023.437500	-35.998371
2027.343750	-35.586037
2031.250000	-38.587452
2035.156250	-33.944180
2039.062500	-39.002380
2042.968750	-50.773670
2046.875000	-40.440968
2050.781250	-35.218903
2054.687500	-38.942982
2058.593750	-32.711170
2062.500000	-36.173992
2066.406250	-40.993874
2070.312500	-37.438919
2074.218750	-36.716839
2078.125000	-39.804382
2082.031250	-37.487103
2085.937500	-44.789169
2089.843750	-37.081821
2093.750000	-32.592987
2097.656250	-31.832552
2101.562500	-31.103331
2105.468750	-32.539967
2109.375000	-31.398020
2113.281250	-34.300758
2117.187500	-32.182407
2121.093750	-39.710400
2125.000000	-41.961552
2128.906250	-46.610077
2132.812500	-37.626495
2136.718750	-41.448067
2140.625000	-35.634525
2144.531250	-39.535282
2148.437500	-32.359879
2152.343750	-36.157375
2156.250000	-42.041828
2160.156250	-43.711956
2164.062500	-39.510529
2167.968750	-35.243099
2171.875000	-30.465069
2175.781250	-33.822151
2179.687500	-33.850300
2183.593750	-47.313343
2187.500000	-47.928520
2191.406250	-40.246853
2195.312500	-44.529106
2199.218750	-40.787544
2203.125000	-30.687902
2207.031250	-32.860348
2210.937500	-39.356441
2214.843750	-33.274162
2218.750000	-26.732681
2222.656250	-30.367546
2226.562500	-31.872540
2230.468750	-27.842613
2234.375000	-40.968964
2238.281250	-51.989639
2242.187500	-34.979656
2246.093750	-40.193348
2250.000000	-38.947063
2253.906250	-51.272865
2257.812500	-45.263523
2261.718750	-44.626217
2265.625000	-38.899570
2269.531250	-49.657101
2273.437500	-34.742634
2277.343750	-34.218678
2281.250000	-41.234135
2285.156250	-39.931343
2289.062500	-36.392918
2292.968750	-32.110249
2296.875000	-29.978924
2300.781250	-35.794846
2304.687500	-37.848068
2308.593750	-51.031628
2312.500000	-33.075348
2316.406250	-33.556732
2320.312500	-35.578194
2324.218750	-38.078587
2328.125000	-48.877594
2332.031250	-34.464912
2335.937500	-34.128784
2339.843750	-32.088448
2343.750000	-28.601248
2347.656250	-28.414146
2351.562500	-31.958014
2355.468750	-34.734573
2359.375000	-45.131950
2363.281250	-36.571396
2367.187500	-33.231186
2371.093750	-33.480923
2375.000000	-31.901758
2378.906250	-30.849470
2382.812500	-33.408165
2386.718750	-37.591129
2390.625000	-54.034405
2394.531250	-50.108059
2398.437500	-36.757416
2402.343750	-34.477657
2406.250000	-36.240574
2410.156250	-34.790367
2414.062500	-41.395672
2417.968750	-36.031197
2421.875000	-36.521240
2425.781250	-40.665382
2429.687500	-47.932873
2433.593750	-32.490265
2437.500000	-26.622841
2441.406250	-30.031921
2445.312500	-42.553772
2449.218750	-36.221817
2453.125000	-32.222836
2457.031250	-38.137714
2460.937500	-37.140884
2464.843750	-32.089264
2468.750000	-26.953587
2472.656250	-27.116396
2476.562500	-36.735172
2480.468750	-34.668381
2484.375000	-36.182213
2488.281250	-28.765911
2492.187500	-29.066769
2496.093750	-29.578037
2500.000000	-28.812515
2503.906250	-35.516163
2507.812500	-31.814434
2511.718750	-29.510826
2515.625000	-31.707211
2519.531250	-38.338638
2523.437500	-43.019211
2527.343750	-30.199259
2531.250000	-32.645538
2535.156250	-33.193306
2539.062500	-32.999481
2542.968750	-34.886173
2546.875000	-38.541695
2550.781250	-33.096615
2554.687500	-38.377975
2558.593750	-31.010191
2562.500000	-29.739225
2566.406250	-31.779882
2570.312500	-28.298349
2574.218750	-28.245546
2578.125000	-33.204010
2582.031250	-36.574024
2585.937500	-38.144955
2589.843750	-36.713379
2593.750000	-37.581348
2597.656250	-34.174000
2601.562500	-37.664406
2605.468750	-28.071102
2609.375000	-26.929308
2613.281250	-35.078026
2617.187500	-37.128407
2621.093750	-33.970734
2625.000000	-29.309053
2628.906250	-34.418743
2632.812500	-34.896385
2636.718750	-30.400696
2640.625000	-31.018139
2644.531250	-37.459782
2648.437500	-33.669872
2652.343750	-32.913868
2656.250000	-32.374275
2660.156250	-36.920185
2664.062500	-46.764153
2667.968750	-35.648800
2671.875000	-39.409607
2675.781250	-36.398178
2679.687500	-35.260895
2683.593750	-33.731213
2687.500000	-27.735405
2691.406250	-36.153557
2695.312500	-26.883883
2699.218750	-29.581852
2703.125000	-31.029299
2707.031250	-30.751005
2710.937500	-39.543587
2714.843750	-36.360008
2718.750000	-33.899094
2722.656250	-33.432438
2726.562500	-32.679630
2730.468750	-39.498306
2734.375000	-36.263290
2738.281250	-34.421165
2742.187500	-31.687113
2746.093750	-28.233618
2750.000000	-34.031101
2753.906250	-36.034859
2757.812500	-30.058340
2761.718750	-40.908436
2765.625000	-38.415047
2769.531250	-53.045944
2773.437500	-36.438667
2777.343750	-37.554516
2781.250000	-34.321831
2785.156250	-34.955589
2789.062500	-30.566292
2792.968750	-31.058083
2796.875000	-32.110279
2800.781250	-38.582870
2804.687500	-36.730194
2808.593750	-34.224228
2812.500000	-35.727524
2816.406250	-28.984268
2820.312500	-35.887745
2824.218750	-33.455608
2828.125000	-31.271465
2832.031250	-32.559139
2835.937500	-42.608154
2839.843750	-33.431004
2843.750000	-36.308144
2847.656250	-35.249237
2851.562500	-40.782860
2855.468750	-35.314861
2859.375000	-37.011292
2863.281250	-40.056938
2867.187500	-38.530136
2871.093750	-42.800484
2875.000000	-35.942574
2878.906250	-30.187059
2882.812500	-34.551456
2886.718750	-37.567696
2890.625000	-33.354050
2894.531250	-49.836029
2898.437500	-32.520863
2902.343750	-42.544773
2906.250000	-36.685886
2910.156250	-28.656538
2914.062500	-31.737471
2917.968750	-38.148037
2921.875000	-36.267063
2925.781250	-33.807590
2929.687500	-31.614040
2933.593750	-32.711143
2937.500000	-35.567959
2941.406250	-35.016190
2945.312500	-39.478180
2949.218750	-29.318890
2953.125000	-32.112415
2957.031250	-54.120079
2960.937500	-43.805218
2964.843750	-31.852385
2968.750000	-30.736462
2972.656250	-36.713821
2976.562500	-42.461876
2980.468750	-42.776901
2984.375000	-32.599197
2988.281250	-29.582630
2992.187500	-29.361876
2996.093750	-33.877949
3000.000000	-35.785706
3003.906250	-36.105118
3007.812500	-39.843094
3011.718750	-35.595390
3015.625000	-32.896690
3019.531250	-33.021862
3023.437500	-38.101048
3027.343750	-32.056816
3031.250000	-38.120232
3035.156250	-31.083158
3039.062500	-32.143555
3042.968750	-38.064251
3046.875000	-29.952406
3050.781250	-29.283226
3054.687500	-32.524925
3058.593750	-28.619576
3062.500000	-29.865870
3066.406250	-30.677168
3070.312500	-31.805328
3074.218750	-35.477188
3078.125000	-48.171635
3082.031250	-35.732662
3085.937500	-42.597866
3089.843750	-31.893288
3093.750000	-31.427605
3097.656250	-29.013561
3101.562500	-33.999943
3105.468750	-41.517277
3109.375000	-33.286072
3113.281250	-35.012211
3117.187500	-33.334843
3121.093750	-37.144489
3125.000000	-31.992561
3128.906250	-34.261024
3132.812500	-36.448154
3136.718750	-32.377125
3140.625000	-43.594414
3144.531250	-34.231140
3148.437500	-36.691284
3152.343750	-44.544357
3156.250000	-45.147274
3160.156250	-36.366573
3164.062500	-30.736515
3167.968750	-33.197659
3171.875000	-36.350365
3175.781250	-36.360012
3179.687500	-42.502151
3183.593750	-40.995613
3187.500000	-44.129704
3191.406250	-42.085098
3195.312500	-33.090904
3199.218750	-29.895260
3203.125000	-35.887138
3207.031250	-30.116560
3210.937500	-29.030273
3214.843750	-37.310875
3218.750000	-36.487858
3222.656250	-30.893301
3226.562500	-36.663761
3230.468750	-39.880398
3234.375000	-39.530102
3238.281250	-33.230213
3242.187500	-29.740915
3246.093750	-33.942310
3250.000000	-31.659855
3253.906250	-28.661207
3257.812500	-33.082523
3261.718750	-55.177036
3265.625000	-35.565907
3269.531250	-32.985851
3273.437500	-34.048080
3277.343750	-40.135338
3281.250000	-40.283566
3285.156250	-33.313229
3289.062500	-28.262308
3292.968750	-27.510439
3296.875000	-34.822132
3300.781250	-37.243580
3304.687500	-38.238625
3308.593750	-30.949846
3312.500000	-33.309391
3316.406250	-42.090668
3320.312500	-33.593018
3324.218750	-32.270161
3328.125000	-34.932468
3332.031250	-31.167250
3335.937500	-32.910221
3339.843750	-37.259449
3343.750000	-31.690290
3347.656250	-38.065010
3351.562500	-40.636318
3355.468750	-41.275398
3359.375000	-37.491009
3363.281250	-37.041832
3367.187500	-35.747955
3371.093750	-33.438438
3375.000000	-37.964558
3378.906250	-42.913727
3382.812500	-39.609444
3386.718750	-40.204338
3390.625000	-34.572895
3394.531250	-38.520603
3398.437500	-33.524429
3402.343750	-36.908001
3406.250000	-45.231976
3410.156250	-32.450397
3414.062500	-30.582243
3417.968750	-29.966187
3421.875000	-31.589323
3425.781250	-42.919468
3429.687500	-46.049969
3433.593750	-34.568146
3437.500000	-33.893776
3441.406250	-30.953772
3445.312500	-43.321613
3449.218750	-43.515366
3453.125000	-35.079067
3457.031250	-33.469765
3460.937500	-33.165489
3464.843750	-45.735893
3468.750000	-37.095818
3472.656250	-32.855175
3476.562500	-43.770493
3480.468750	-43.080902
3484.375000	-31.055073
3488.281250	-34.685799
3492.187500	-37.799278
3496.093750	-40.829815
3500.000000	-31.587265
3503.906250	-30.961958
3507.812500	-41.202637
3511.718750	-32.401066
3515.625000	-31.245401
3519.531250	-50.895111
3523.437500	-30.961422
3527.343750	-31.594721
3531.250000	-43.375767
3535.156250	-34.777813
3539.062500	-32.694252
3542.968750	-38.416477
3546.875000	-31.773779
3550.781250	-28.432224
3554.687500	-29.772457
3558.593750	-30.555523
3562.500000	-29.838022
3566.406250	-37.099503
3570.312500	-49.173004
3574.218750	-30.683743
3578.125000	-29.692364
3582.031250	-39.213890
3585.937500	-28.697590
3589.843750	-29.524790
3593.750000	-27.402512
3597.656250	-25.832664
3601.562500	-29.366196
3605.468750	-32.824127
3609.375000	-35.980469
3613.281250	-37.598545
3617.187500	-43.732655
3621.093750	-41.092789
3625.000000	-36.703159
3628.906250	-30.848993
3632.812500	-30.208273
3636.718750	-35.348564
3640.625000	-38.900578
3644.531250	-39.979572
3648.437500	-36.489578
3652.343750	-42.288021
3656.250000	-37.592243
3660.156250	-38.887936
3664.062500	-35.899700
3667.968750	-29.996920
3671.875000	-37.091862
3675.781250	-35.354973
3679.687500	-34.230415
3683.593750	-28.852531
3687.500000	-30.141577
3691.406250	-45.608189
3695.312500	-42.108936
3699.218750	-40.460201
3703.125000	-34.514473
3707.031250	-32.252083
3710.937500	-34.366592
3714.843750	-38.776066
3718.750000	-35.126568
3722.656250	-44.725723
3726.562500	-33.245358
3730.468750	-29.074345
3734.375000	-32.631542
3738.281250	-39.686703
3742.187500	-41.774223
3746.093750	-34.532513
3750.000000	-33.609058
3753.906250	-38.861435
3757.812500	-30.413193
3761.718750	-32.550785
3765.625000	-34.002182
3769.531250	-33.499268
3773.437500	-55.605831
3777.343750	-33.686028
3781.250000	-38.474434
3785.156250	-29.644299
3789.062500	-32.234489
3792.968750	-38.538101
3796.875000	-34.264297
3800.781250	-29.582167
3804.687500	-35.709019
3808.593750	-38.287388
3812.500000	-36.378189
3816.406250	-32.277912
3820.312500	-40.812138
3824.218750	-51.064671
3828.125000	-41.114628
3832.031250	-38.501919
3835.937500	-37.594494
3839.843750	-37.652042
3843.750000	-43.325665
3847.656250	-45.774136
3851.562500	-32.430710
3855.468750	-39.258495
3859.375000	-35.451351
3863.281250	-33.038467
3867.187500	-37.506016
3871.093750	-28.448772
3875.000000	-32.381924
3878.906250	-30.960958
3882.812500	-49.841755
3886.718750	-33.492889
3890.625000	-30.007185
3894.531250	-37.335701
3898.437500	-36.932873
3902.343750	-38.927254
3906.250000	-38.483311
3910.156250	-38.969269
3914.062500	-36.824703
3917.968750	-40.616268
3921.875000	-33.684879
3925.781250	-32.617840
3929.687500	-31.304283
3933.593750	-29.325932
3937.500000	-34.139797
3941.406250	-36.561409
3945.312500	-33.721287
3949.218750	-31.668453
3953.125000	-37.737045
3957.031250	-35.153259
3960.937500	-33.402336
3964.843750	-32.503487
3968.750000	-33.289272
3972.656250	-31.855797
3976.562500	-35.347809
3980.468750	-32.691490
3984.375000	-34.487602
3988.281250	-33.131191
3992.187500	-29.220222
3996.093750	-39.030823
