Частота (Гц)	Уровень (дБ)
3125.000000	-27.255295
3140.625000	-27.948605
3156.250000	-28.417713
3171.875000	-26.415844
3187.500000	-26.520855
3203.125000	-27.531540
3218.750000	-28.117306
3234.375000	-26.597656
3250.000000	-26.122877
3265.625000	-27.219204
3281.250000	-26.692617
3296.875000	-26.361925
3312.500000	-26.474205
3328.125000	-27.009832
3343.750000	-28.065100
3359.375000	-27.761673
3375.000000	-26.384211
3390.625000	-28.117975
3406.250000	-28.557816
3421.875000	-27.063702
3437.500000	-27.637144
3453.125000	-28.037739
3468.750000	-27.382420
3484.375000	-27.081940
3500.000000	-27.261906
3515.625000	-29.274738
3531.250000	-27.944607
3546.875000	-28.021395
3562.500000	-28.398716
3578.125000	-27.679585
3593.750000	-28.169407
3609.375000	-28.409769
3625.000000	-28.190975
3640.625000	-27.098793
3656.250000	-28.473875
3671.875000	-28.543123
3687.500000	-28.495619
3703.125000	-27.657516
3718.750000	-28.619202
3734.375000	-27.389069
3750.000000	-27.784649
3765.625000	-27.614546
3781.250000	-26.688715
3796.875000	-27.505379
3812.500000	-28.253895
3828.125000	-28.176592
3843.750000	-26.511019
3859.375000	-26.820845
3875.000000	-26.974985
3890.625000	-28.619503
3906.250000	-27.516062
3921.875000	-27.097799
3937.500000	-27.735212
3953.125000	-27.980593
3968.750000	-28.379946
3984.375000	-28.185965
